timestamp,track_id,object_class,range_m,azimuth_deg,elevation_deg,radial_velocity_mps,rcs_dbsm,snr_db,confidence
2026-06-29T12:57:22,1012,unknown,22.08,-159.82,-0.37,-3.63,-14.7,21.0,0.6
2026-06-29T12:57:22,1009,person,113.96,16.63,-5.15,5.01,7.1,11.4,0.5
2026-06-29T12:57:22,1002,person,1.99,131.99,6.85,0.42,5.6,9.8,0.5
2026-06-29T12:57:22,1010,bicycle,34.74,50.91,-2.56,-3.45,-6.1,15.8,0.5
2026-06-29T12:57:22,1005,person,73.36,35.6,5.86,-6.67,-7.2,16.7,0.5
2026-06-29T12:57:23,1007,drone,63.11,-30.57,1.95,-11.81,-4.7,33.4,0.95
2026-06-29T12:57:23,1004,bicycle,34.22,122.22,-6.81,-10.6,-4.7,24.1,0.69
2026-06-29T12:57:23,1003,unknown,88.57,-42.05,19.51,-3.03,-1.6,23.5,0.67
2026-06-29T12:57:23,1011,person,72.36,81.56,3.66,-9.75,20.2,26.5,0.76
2026-06-29T12:57:23,1001,person,55.43,123.72,-0.26,-13.05,8.5,30.7,0.88
2026-06-29T12:57:23,1005,person,112.76,102.03,18.47,-13.87,-6.8,9.0,0.5
2026-06-29T12:57:23,1010,person,79.58,164.21,0.17,-3.25,-12.1,23.4,0.67
2026-06-29T12:57:23,1002,unknown,65.69,77.4,-4.07,10.93,-7.6,19.0,0.54
2026-06-29T12:57:24,1006,person,14.69,-68.2,14.76,13.2,3.8,27.5,0.79
2026-06-29T12:57:24,1004,unknown,5.33,-78.43,18.48,-1.04,-3.4,26.8,0.77
2026-06-29T12:57:24,1012,vehicle,16.83,125.2,7.05,13.54,-11.8,10.9,0.5
2026-06-29T12:57:25,1009,person,114.59,-176.01,-1.0,-4.87,-7.8,25.3,0.72
2026-06-29T12:57:25,1001,bicycle,113.54,-99.92,14.14,7.88,0.6,9.7,0.5
2026-06-29T12:57:26,1012,unknown,63.55,-115.4,15.86,-0.17,6.5,34.5,0.99
2026-06-29T12:57:26,1009,person,1.76,151.56,5.35,2.13,20.6,14.6,0.5
2026-06-29T12:57:26,1006,drone,13.45,-165.4,6.24,7.93,-0.7,31.1,0.89
2026-06-29T12:57:26,1007,vehicle,35.42,-103.35,18.12,4.63,-6.5,33.5,0.96
2026-06-29T12:57:26,1011,vehicle,92.92,44.29,4.47,5.75,-4.8,12.4,0.5
2026-06-29T12:57:26,1003,vehicle,53.53,157.92,9.94,-0.82,17.2,8.8,0.5
2026-06-29T12:57:26,1008,person,105.81,-89.49,9.48,-13.51,18.6,30.3,0.87
2026-06-29T12:57:27,1011,person,18.61,77.98,16.59,14.56,23.1,19.1,0.55
2026-06-29T12:57:27,1006,bicycle,113.88,131.44,7.49,8.03,-1.8,13.6,0.5
2026-06-29T12:57:27,1009,unknown,84.88,-73.02,18.56,3.71,-4.3,19.6,0.56
2026-06-29T12:57:27,1012,person,85.65,145.71,16.38,14.2,-3.0,23.7,0.68
2026-06-29T12:57:27,1010,person,48.06,-173.83,18.05,0.58,-7.2,27.8,0.79
2026-06-29T12:57:27,1002,unknown,104.32,80.35,2.93,-11.31,2.3,23.7,0.68
2026-06-29T12:57:28,1011,person,18.48,-20.97,6.37,13.23,-5.5,24.4,0.7
2026-06-29T12:57:28,1007,person,65.78,55.48,-6.96,-4.65,-12.9,28.7,0.82
2026-06-29T12:57:28,1002,person,17.8,-56.7,-0.51,-5.52,15.4,18.4,0.53
2026-06-29T12:57:28,1005,person,9.2,-39.94,5.7,4.91,19.9,33.0,0.94
2026-06-29T12:57:29,1004,person,97.41,35.95,-8.71,7.1,10.1,23.2,0.66
2026-06-29T12:57:29,1005,person,73.82,-68.39,9.28,7.82,15.7,8.2,0.5
2026-06-29T12:57:29,1008,person,81.67,54.37,-9.74,9.9,2.1,21.1,0.6
2026-06-29T12:57:30,1003,unknown,19.43,33.73,9.63,4.67,19.2,23.9,0.68
2026-06-29T12:57:30,1005,person,68.17,85.87,2.38,7.18,-12.1,25.9,0.74
2026-06-29T12:57:30,1012,person,39.72,10.29,2.58,14.6,-5.1,28.7,0.82
2026-06-29T12:57:30,1004,person,35.02,-37.98,2.07,13.81,14.5,30.1,0.86
2026-06-29T12:57:30,1007,unknown,26.11,175.26,11.29,-14.59,8.9,27.7,0.79
2026-06-29T12:57:30,1002,person,87.1,75.87,16.67,11.43,14.6,22.2,0.63
2026-06-29T12:57:31,1003,bicycle,70.19,12.07,14.59,4.24,20.1,17.4,0.5
2026-06-29T12:57:31,1007,person,102.24,119.57,-2.95,14.33,13.9,34.4,0.98
2026-06-29T12:57:31,1010,person,42.06,89.89,-0.24,-0.98,5.3,21.2,0.61
2026-06-29T12:57:31,1009,person,53.24,68.01,18.23,-0.87,6.9,24.3,0.69
2026-06-29T12:57:31,1006,vehicle,110.46,151.71,-2.18,-5.39,16.4,9.6,0.5
2026-06-29T12:57:32,1003,bicycle,69.12,-152.08,18.98,-9.17,22.9,22.0,0.63
2026-06-29T12:57:32,1005,person,43.61,154.62,7.55,10.32,-4.5,32.1,0.92
2026-06-29T12:57:32,1009,bicycle,114.87,156.46,9.66,-2.23,4.9,29.8,0.85
2026-06-29T12:57:32,1010,unknown,110.62,-159.42,12.47,9.33,-9.0,34.0,0.97
2026-06-29T12:57:33,1006,person,63.19,-90.74,4.69,-13.65,-5.4,31.5,0.9
2026-06-29T12:57:33,1002,person,94.07,-108.84,7.3,-11.73,11.7,30.8,0.88
2026-06-29T12:57:33,1004,vehicle,15.49,-60.91,-1.91,1.26,1.4,34.8,0.99
2026-06-29T12:57:33,1005,unknown,105.66,-4.05,7.2,3.7,17.6,15.3,0.5
2026-06-29T12:57:33,1009,person,81.27,-167.94,-0.02,3.99,5.2,27.4,0.78
2026-06-29T12:57:34,1012,person,116.05,46.79,7.37,11.1,14.1,23.0,0.66
2026-06-29T12:57:34,1004,person,106.2,96.99,9.59,0.45,1.8,8.5,0.5
2026-06-29T12:57:34,1007,person,93.29,-16.04,10.41,14.77,6.7,28.5,0.81
2026-06-29T12:57:35,1005,person,15.98,-122.28,11.35,10.56,8.4,27.7,0.79
2026-06-29T12:57:35,1007,vehicle,91.6,46.33,7.77,-13.95,15.0,18.9,0.54
2026-06-29T12:57:35,1011,drone,113.61,-171.13,5.81,13.78,-14.2,12.8,0.5
2026-06-29T12:57:35,1001,vehicle,44.77,-176.67,4.05,-2.87,4.4,13.1,0.5
2026-06-29T12:57:35,1002,person,37.89,-107.4,2.0,14.13,14.6,10.4,0.5
2026-06-29T12:57:35,1009,person,50.76,-72.87,7.88,-6.01,10.8,27.5,0.79
2026-06-29T12:57:35,1006,person,88.7,-53.25,12.77,14.12,11.0,9.2,0.5
2026-06-29T12:57:35,1012,vehicle,29.69,-6.59,-0.84,3.08,1.2,16.5,0.5
2026-06-29T12:57:36,1003,person,85.38,172.87,-7.63,12.63,15.7,22.1,0.63
2026-06-29T12:57:36,1002,bicycle,4.33,-53.61,19.23,-3.05,23.6,16.1,0.5
2026-06-29T12:57:37,1002,vehicle,116.81,-26.57,-8.97,-9.15,2.2,30.4,0.87
2026-06-29T12:57:37,1012,vehicle,98.92,-168.32,-7.49,4.08,2.9,26.3,0.75
2026-06-29T12:57:37,1011,person,17.54,-99.67,17.76,-7.39,23.8,15.2,0.5
2026-06-29T12:57:38,1001,vehicle,64.36,116.79,-5.49,7.16,22.4,8.3,0.5
2026-06-29T12:57:38,1004,person,111.27,-166.4,-6.02,3.57,21.4,17.1,0.5
2026-06-29T12:57:38,1003,person,7.87,-103.49,17.18,-12.83,18.0,25.9,0.74
2026-06-29T12:57:39,1006,person,56.04,47.29,4.79,0.4,2.9,18.2,0.52
2026-06-29T12:57:39,1010,bicycle,15.26,-1.9,17.54,-3.11,0.1,33.0,0.94
2026-06-29T12:57:40,1005,person,102.55,90.37,10.06,0.44,11.4,16.7,0.5
2026-06-29T12:57:40,1010,person,57.96,-140.25,1.99,2.63,9.8,33.6,0.96
2026-06-29T12:57:40,1008,person,44.98,73.18,3.46,-3.99,0.6,11.1,0.5
2026-06-29T12:57:40,1011,person,58.0,49.79,-4.59,11.58,-2.7,29.6,0.85
2026-06-29T12:57:40,1012,unknown,94.26,140.2,6.57,7.0,-11.0,23.2,0.66
2026-06-29T12:57:40,1001,bicycle,55.94,151.57,-9.84,8.22,-7.4,10.6,0.5
2026-06-29T12:57:40,1003,person,22.39,113.74,13.99,0.28,-10.7,19.6,0.56
2026-06-29T12:57:41,1008,person,17.67,9.05,11.31,-0.68,-8.2,8.7,0.5
2026-06-29T12:57:41,1001,vehicle,83.8,168.01,19.89,10.04,-14.4,29.4,0.84
2026-06-29T12:57:41,1006,person,37.03,91.54,12.42,-11.34,9.9,26.6,0.76
2026-06-29T12:57:41,1002,person,30.23,-31.63,3.05,-7.02,17.8,31.0,0.89
2026-06-29T12:57:41,1009,unknown,23.45,-150.67,-8.29,-13.87,16.1,25.1,0.72
2026-06-29T12:57:41,1011,vehicle,60.8,16.63,-6.22,-7.56,16.5,24.2,0.69
2026-06-29T12:57:42,1002,person,77.11,10.66,7.54,-3.33,-6.5,16.4,0.5
2026-06-29T12:57:42,1003,person,21.13,107.46,0.47,11.39,1.6,13.2,0.5
2026-06-29T12:57:42,1012,person,28.93,158.79,-2.74,11.4,-5.5,18.1,0.52
2026-06-29T12:57:42,1007,drone,63.21,-19.35,-4.99,-4.87,7.6,9.2,0.5
2026-06-29T12:57:42,1004,vehicle,16.61,-151.91,-9.71,6.03,12.6,26.5,0.76
2026-06-29T12:57:42,1005,person,73.74,-90.88,-3.54,-1.32,0.4,11.2,0.5
2026-06-29T12:57:42,1008,unknown,1.87,-69.73,19.59,2.44,-13.2,28.8,0.82
2026-06-29T12:57:43,1009,person,37.41,154.87,12.63,11.19,-5.8,27.9,0.8
2026-06-29T12:57:43,1003,unknown,19.33,11.95,5.16,-13.51,12.3,27.1,0.77
2026-06-29T12:57:43,1007,bicycle,33.98,-94.28,17.07,-7.58,1.7,17.7,0.51
2026-06-29T12:57:43,1012,bicycle,66.04,-16.21,-9.3,-6.07,13.2,11.7,0.5
2026-06-29T12:57:43,1011,person,111.19,125.84,-3.01,11.84,14.5,18.2,0.52
2026-06-29T12:57:43,1001,bicycle,24.04,-24.61,10.71,8.68,-7.3,24.9,0.71
2026-06-29T12:57:43,1002,person,63.21,-108.92,-0.9,-7.93,-14.9,16.4,0.5
2026-06-29T12:57:44,1007,person,54.75,-149.23,6.25,1.18,3.9,17.7,0.51
2026-06-29T12:57:44,1011,person,101.76,62.52,13.54,-8.74,15.9,16.9,0.5
2026-06-29T12:57:44,1008,person,3.3,79.74,-9.58,-2.13,-5.9,17.4,0.5
2026-06-29T12:57:44,1006,bicycle,103.92,-167.64,-0.12,7.31,-2.3,8.8,0.5
2026-06-29T12:57:45,1011,person,6.26,-147.61,2.74,-14.02,-3.7,23.9,0.68
2026-06-29T12:57:45,1009,person,116.62,19.97,12.69,-8.76,23.2,13.4,0.5
2026-06-29T12:57:45,1012,person,9.39,-106.51,2.85,-7.77,21.9,34.6,0.99
2026-06-29T12:57:45,1007,unknown,73.06,121.28,15.66,-7.38,13.8,15.2,0.5
2026-06-29T12:57:45,1002,unknown,36.13,-43.6,13.45,-5.41,10.0,20.1,0.57
2026-06-29T12:57:45,1001,vehicle,91.4,23.9,4.8,7.79,2.6,26.6,0.76
2026-06-29T12:57:45,1005,person,43.31,-59.08,15.41,10.87,-7.3,8.4,0.5
2026-06-29T12:57:45,1010,bicycle,72.67,33.51,0.12,-7.97,15.7,32.9,0.94
2026-06-29T12:57:46,1003,unknown,69.85,134.17,12.78,9.41,0.7,17.3,0.5
2026-06-29T12:57:46,1002,vehicle,36.63,-137.25,-2.04,-12.11,9.2,23.0,0.66
2026-06-29T12:57:46,1006,unknown,104.18,-89.62,15.34,-2.3,3.5,31.8,0.91
2026-06-29T12:57:46,1011,drone,96.72,97.65,-6.86,4.7,21.5,28.8,0.82
2026-06-29T12:57:46,1001,person,26.97,-107.14,11.57,5.56,-7.7,15.1,0.5
2026-06-29T12:57:47,1005,bicycle,76.13,34.92,13.69,-4.51,-3.1,10.6,0.5
2026-06-29T12:57:47,1001,bicycle,113.8,-111.43,3.41,1.58,-5.9,20.6,0.59
2026-06-29T12:57:47,1011,vehicle,60.15,54.23,14.23,0.73,18.2,19.0,0.54
2026-06-29T12:57:47,1002,unknown,33.52,132.96,9.89,1.64,-1.8,26.2,0.75
2026-06-29T12:57:47,1004,person,82.39,-166.38,19.25,-14.62,-3.4,13.2,0.5
2026-06-29T12:57:47,1006,unknown,25.45,33.9,4.06,8.33,-3.0,17.9,0.51
2026-06-29T12:57:48,1002,bicycle,97.25,78.96,12.08,-11.67,-14.3,13.0,0.5
2026-06-29T12:57:48,1005,person,33.88,-92.36,-0.43,-14.24,20.4,30.7,0.88
2026-06-29T12:57:48,1007,person,95.87,136.31,3.91,11.89,-10.0,17.6,0.5
2026-06-29T12:57:48,1012,person,18.77,-38.02,-3.98,10.76,23.6,17.5,0.5
2026-06-29T12:57:48,1003,vehicle,87.07,-113.56,15.08,-1.41,-12.8,25.9,0.74
2026-06-29T12:57:49,1012,person,30.12,-26.2,-2.39,3.01,8.3,17.0,0.5
2026-06-29T12:57:49,1005,unknown,80.3,7.52,-7.45,14.63,16.1,20.2,0.58
2026-06-29T12:57:49,1004,vehicle,87.82,-168.7,6.32,-14.36,14.9,34.4,0.98
2026-06-29T12:57:49,1006,vehicle,68.03,-11.96,10.63,10.12,6.9,22.2,0.63
2026-06-29T12:57:49,1008,drone,66.6,-149.22,13.59,14.85,-3.9,24.0,0.69
2026-06-29T12:57:49,1011,vehicle,108.1,45.36,-1.5,-5.95,3.9,11.5,0.5
2026-06-29T12:57:50,1003,person,25.65,-109.87,13.4,14.7,-14.9,11.8,0.5
2026-06-29T12:57:50,1010,person,118.73,-108.64,18.85,7.43,-12.5,21.6,0.62
2026-06-29T12:57:50,1007,person,9.28,103.54,-8.96,5.86,12.3,25.6,0.73
2026-06-29T12:57:50,1005,vehicle,34.1,-56.44,-1.52,4.27,17.7,10.3,0.5
2026-06-29T12:57:50,1004,person,81.42,85.59,6.25,9.6,3.4,13.1,0.5
2026-06-29T12:57:50,1006,person,21.13,-9.25,5.0,-7.35,-0.7,24.2,0.69
2026-06-29T12:57:50,1001,person,46.89,-31.73,19.1,-9.37,-9.1,14.8,0.5
2026-06-29T12:57:51,1009,unknown,117.0,105.92,-3.3,14.39,20.9,25.1,0.72
2026-06-29T12:57:51,1012,vehicle,23.69,-103.16,11.14,-9.31,19.1,19.1,0.55
2026-06-29T12:57:51,1005,person,82.95,-91.55,-6.07,-11.23,23.1,27.4,0.78
2026-06-29T12:57:51,1010,person,98.78,124.42,0.38,-5.08,1.7,28.0,0.8
2026-06-29T12:57:51,1007,unknown,49.42,-170.61,-6.42,13.14,18.0,15.9,0.5
2026-06-29T12:57:52,1008,person,74.68,-10.0,-3.34,3.96,-0.7,26.8,0.77
2026-06-29T12:57:52,1007,unknown,34.03,156.25,11.88,1.3,19.6,13.3,0.5
2026-06-29T12:57:52,1006,vehicle,79.78,-130.42,6.51,0.48,-14.7,14.2,0.5
2026-06-29T12:57:53,1008,bicycle,17.35,110.63,-9.41,3.09,15.4,22.2,0.63
2026-06-29T12:57:53,1011,person,38.89,-149.09,18.05,-5.02,20.1,29.2,0.83
2026-06-29T12:57:53,1005,person,55.59,28.02,5.2,1.19,-14.3,33.7,0.96
2026-06-29T12:57:54,1011,drone,23.22,-92.54,18.23,-7.75,1.3,23.5,0.67
2026-06-29T12:57:54,1010,unknown,45.71,93.38,11.89,-1.63,17.5,24.4,0.7
2026-06-29T12:57:54,1001,drone,48.2,30.78,-4.29,-7.44,-12.3,11.5,0.5
2026-06-29T12:57:54,1004,person,30.59,-120.13,-4.66,1.89,1.1,20.1,0.57
2026-06-29T12:57:55,1009,bicycle,49.46,-132.7,-2.67,1.19,4.5,20.7,0.59
2026-06-29T12:57:55,1005,unknown,96.72,29.47,-4.56,-3.36,-11.1,13.7,0.5
2026-06-29T12:57:55,1012,unknown,58.5,68.44,18.45,-3.81,8.6,27.9,0.8
2026-06-29T12:57:56,1003,person,96.07,-3.47,19.61,8.2,-0.0,31.7,0.91
2026-06-29T12:57:56,1004,person,53.75,-94.46,1.13,9.29,0.8,11.9,0.5
2026-06-29T12:57:57,1006,drone,114.76,-148.16,3.85,11.33,5.3,26.2,0.75
2026-06-29T12:57:57,1004,person,45.61,152.97,0.14,-12.69,17.5,18.8,0.54
2026-06-29T12:57:57,1002,person,2.44,37.85,-7.49,-0.16,-1.6,20.2,0.58
2026-06-29T12:57:57,1010,vehicle,5.88,31.12,0.79,-5.81,12.3,30.0,0.86
2026-06-29T12:57:57,1009,person,98.87,18.66,19.38,3.68,-14.7,24.0,0.69
2026-06-29T12:57:57,1005,person,3.47,-152.03,2.6,13.33,19.7,27.6,0.79
2026-06-29T12:57:58,1009,drone,68.03,126.04,1.51,-7.14,16.4,27.6,0.79
2026-06-29T12:57:58,1004,bicycle,61.13,57.12,12.55,9.13,-5.1,29.2,0.83
2026-06-29T12:57:58,1001,bicycle,76.7,98.51,11.19,11.22,7.1,21.3,0.61
2026-06-29T12:57:58,1005,vehicle,2.82,148.29,12.37,6.25,-11.3,24.6,0.7
2026-06-29T12:57:58,1012,person,34.96,65.61,-1.23,-10.43,19.0,26.3,0.75
2026-06-29T12:57:59,1003,person,15.7,-85.71,16.93,-8.5,-14.5,15.8,0.5
2026-06-29T12:57:59,1001,bicycle,2.83,93.01,19.05,-8.47,12.6,12.7,0.5
2026-06-29T12:57:59,1004,person,117.25,-169.67,9.03,6.66,-2.6,18.7,0.53
2026-06-29T12:57:59,1006,unknown,97.13,-151.1,11.19,2.07,-10.9,27.1,0.77
2026-06-29T12:57:59,1011,person,19.06,-161.94,6.0,1.93,5.4,26.0,0.74
2026-06-29T12:57:59,1002,person,81.59,140.98,-5.75,10.46,-3.5,33.5,0.96
2026-06-29T12:57:59,1008,person,60.41,88.71,12.37,10.8,9.2,33.4,0.95
2026-06-29T12:57:59,1005,unknown,83.13,-58.11,16.15,-8.44,18.8,14.4,0.5
2026-06-29T12:58:00,1004,person,22.74,-6.47,19.87,3.94,5.8,34.7,0.99
2026-06-29T12:58:00,1008,drone,63.86,153.76,6.33,6.37,12.2,22.0,0.63
2026-06-29T12:58:01,1004,person,109.56,-91.38,17.49,0.56,-8.5,23.2,0.66
2026-06-29T12:58:01,1003,unknown,70.52,3.2,-8.21,5.47,4.3,25.0,0.71
2026-06-29T12:58:01,1007,person,49.94,1.26,14.48,-14.09,0.6,21.2,0.61
2026-06-29T12:58:01,1005,person,69.65,-179.29,7.34,-14.38,-7.6,9.0,0.5
2026-06-29T12:58:01,1008,vehicle,86.96,-61.07,13.59,11.75,6.9,14.7,0.5
2026-06-29T12:58:01,1012,vehicle,98.5,-89.55,2.78,10.69,-6.3,26.7,0.76
2026-06-29T12:58:01,1010,bicycle,23.59,58.02,-5.1,5.35,21.8,34.4,0.98
2026-06-29T12:58:01,1006,drone,81.5,-33.74,-9.09,-4.0,-6.7,8.9,0.5
2026-06-29T12:58:02,1002,unknown,11.61,-102.55,18.06,-13.71,16.3,13.5,0.5
2026-06-29T12:58:02,1004,unknown,6.79,85.52,4.18,-8.86,21.3,16.9,0.5
2026-06-29T12:58:03,1009,vehicle,101.74,126.91,-6.13,14.06,4.0,9.3,0.5
2026-06-29T12:58:03,1004,person,34.43,87.55,15.22,-8.79,22.0,19.1,0.55
2026-06-29T12:58:03,1010,unknown,93.53,81.52,3.46,-5.91,21.2,14.0,0.5
2026-06-29T12:58:03,1008,person,11.91,-19.99,-3.35,11.82,-2.7,9.0,0.5
2026-06-29T12:58:03,1001,person,104.11,127.32,10.49,-2.67,11.3,34.5,0.99
2026-06-29T12:58:03,1007,person,54.13,-67.66,4.39,11.47,9.0,9.3,0.5
2026-06-29T12:58:04,1011,person,38.42,-60.35,-6.3,-9.82,11.4,30.8,0.88
2026-06-29T12:58:04,1009,unknown,56.95,-126.76,1.14,1.54,0.9,25.8,0.74
2026-06-29T12:58:04,1006,person,50.59,-29.67,6.8,8.53,-6.5,21.3,0.61
2026-06-29T12:58:05,1004,person,49.77,145.51,16.99,12.13,11.6,19.7,0.56
2026-06-29T12:58:05,1002,person,81.05,-11.99,14.8,11.07,-5.9,26.4,0.75
2026-06-29T12:58:05,1006,person,38.08,-170.28,-9.12,-14.78,5.3,15.3,0.5
2026-06-29T12:58:05,1005,person,101.93,174.16,12.42,-9.39,-6.2,26.0,0.74
2026-06-29T12:58:06,1002,vehicle,107.81,-79.39,-5.14,10.14,-5.8,34.5,0.99
2026-06-29T12:58:06,1011,bicycle,113.32,87.1,-3.12,-5.69,-5.6,27.7,0.79
2026-06-29T12:58:06,1010,person,62.04,-36.14,9.61,-11.56,23.7,11.1,0.5
2026-06-29T12:58:06,1001,person,94.84,-144.9,16.15,-5.8,-1.2,23.4,0.67
2026-06-29T12:58:06,1008,person,76.35,-133.14,10.2,-4.42,13.2,16.0,0.5
2026-06-29T12:58:06,1004,person,93.15,113.99,15.05,1.42,-13.0,18.0,0.51
2026-06-29T12:58:07,1007,person,79.83,58.95,15.44,11.39,15.4,13.9,0.5
2026-06-29T12:58:07,1002,person,29.76,-22.33,-1.12,13.63,9.5,34.3,0.98
2026-06-29T12:58:07,1006,person,94.73,-52.07,19.1,-10.25,17.4,21.7,0.62
2026-06-29T12:58:07,1011,vehicle,87.61,-22.92,2.66,-9.18,-0.3,18.9,0.54
2026-06-29T12:58:07,1003,person,87.6,27.19,0.65,-1.41,13.5,17.0,0.5
2026-06-29T12:58:07,1009,person,11.86,103.5,-4.05,14.22,-14.3,8.5,0.5
2026-06-29T12:58:07,1001,unknown,67.52,-176.1,2.03,-5.59,-3.0,32.5,0.93
2026-06-29T12:58:08,1006,vehicle,84.8,-37.19,1.14,12.17,-5.1,21.3,0.61
2026-06-29T12:58:08,1002,unknown,97.33,146.37,15.32,-10.93,15.2,8.6,0.5
2026-06-29T12:58:09,1004,unknown,91.77,111.89,16.87,14.72,0.1,28.2,0.81
2026-06-29T12:58:09,1010,person,68.42,-57.07,12.0,-3.3,18.1,33.5,0.96
2026-06-29T12:58:09,1001,bicycle,68.87,-136.68,-7.31,1.83,-6.4,14.9,0.5
2026-06-29T12:58:09,1007,vehicle,6.46,-114.65,1.61,-4.62,-11.2,30.3,0.87
2026-06-29T12:58:09,1011,person,93.99,-48.22,11.26,9.15,-9.6,11.5,0.5
2026-06-29T12:58:09,1002,vehicle,12.35,-96.58,0.4,6.01,-5.7,23.6,0.67
2026-06-29T12:58:09,1012,vehicle,84.37,-145.27,-1.64,-10.64,15.8,11.7,0.5
2026-06-29T12:58:09,1003,person,33.53,3.51,-2.63,-8.32,21.7,30.4,0.87
2026-06-29T12:58:10,1009,person,66.64,161.67,9.38,14.98,22.5,20.2,0.58
2026-06-29T12:58:10,1011,unknown,13.14,155.59,1.7,-14.69,23.6,16.1,0.5
2026-06-29T12:58:11,1005,drone,10.97,64.33,-6.5,10.68,14.9,9.2,0.5
2026-06-29T12:58:11,1003,unknown,15.53,12.7,-2.9,-2.72,-11.7,24.4,0.7
2026-06-29T12:58:12,1001,person,102.77,-147.52,8.67,-12.61,15.4,30.5,0.87
2026-06-29T12:58:12,1012,person,50.72,-153.87,-6.63,5.39,19.2,17.1,0.5
2026-06-29T12:58:12,1004,person,2.12,72.79,6.37,5.6,-7.6,28.5,0.81
2026-06-29T12:58:12,1008,bicycle,78.96,-40.96,5.94,-6.52,7.9,16.4,0.5
2026-06-29T12:58:12,1006,bicycle,70.69,159.94,-5.49,-7.09,-5.3,20.2,0.58
2026-06-29T12:58:13,1004,person,113.92,-161.58,14.11,12.8,2.5,29.9,0.85
2026-06-29T12:58:13,1001,unknown,87.65,91.97,-1.46,1.8,1.5,31.9,0.91
2026-06-29T12:58:13,1005,unknown,70.89,-90.97,19.2,-6.3,-12.2,10.0,0.5
2026-06-29T12:58:13,1008,unknown,35.04,-43.33,0.34,12.5,-7.2,27.1,0.77
2026-06-29T12:58:13,1006,unknown,76.2,121.32,16.85,0.33,22.8,19.3,0.55
2026-06-29T12:58:13,1003,person,89.29,69.07,1.87,-10.0,2.0,33.1,0.95
2026-06-29T12:58:13,1010,unknown,116.83,-61.54,4.46,11.06,20.4,20.7,0.59
2026-06-29T12:58:14,1008,unknown,1.78,171.55,8.14,3.12,17.5,28.9,0.83
2026-06-29T12:58:14,1010,bicycle,42.36,151.15,-3.78,-10.38,15.6,31.9,0.91
2026-06-29T12:58:14,1002,vehicle,78.47,-120.12,0.44,2.41,6.3,10.1,0.5
2026-06-29T12:58:15,1005,bicycle,97.31,167.32,3.16,6.03,20.6,13.3,0.5
2026-06-29T12:58:15,1001,person,30.49,-135.24,17.46,1.55,22.9,26.2,0.75
2026-06-29T12:58:16,1007,person,108.83,38.06,11.17,1.2,-2.5,24.5,0.7
2026-06-29T12:58:16,1004,person,28.43,-126.32,-9.09,-9.05,9.1,31.2,0.89
2026-06-29T12:58:16,1002,person,30.18,129.15,19.47,13.58,7.5,18.9,0.54
2026-06-29T12:58:16,1006,person,80.55,112.51,10.0,8.18,23.8,21.5,0.61
2026-06-29T12:58:16,1010,vehicle,101.35,49.91,-8.93,8.37,18.3,27.0,0.77
2026-06-29T12:58:16,1003,person,73.98,-79.89,19.72,-9.14,-9.2,34.6,0.99
2026-06-29T12:58:16,1001,person,33.33,-59.43,-6.08,0.44,-8.4,13.7,0.5
2026-06-29T12:58:16,1012,person,77.9,166.95,13.87,10.7,-11.7,10.0,0.5
2026-06-29T12:58:17,1004,person,12.06,162.09,10.23,2.48,11.7,9.5,0.5
2026-06-29T12:58:17,1006,unknown,57.76,-22.21,19.45,-1.22,3.4,26.8,0.77
2026-06-29T12:58:18,1012,bicycle,79.41,-111.54,0.18,13.26,24.3,34.1,0.97
2026-06-29T12:58:18,1006,vehicle,111.35,17.79,1.49,3.82,-9.9,31.2,0.89
2026-06-29T12:58:18,1007,person,45.48,130.07,-0.71,10.67,19.1,27.2,0.78
2026-06-29T12:58:18,1002,vehicle,107.84,-27.69,-2.24,-1.98,5.0,16.9,0.5
2026-06-29T12:58:18,1011,unknown,18.93,-134.63,18.87,14.76,9.4,21.8,0.62
2026-06-29T12:58:19,1002,person,66.49,-98.13,-4.4,4.1,6.1,9.6,0.5
2026-06-29T12:58:19,1004,unknown,60.63,61.3,-7.66,-0.26,11.8,10.9,0.5
2026-06-29T12:58:19,1001,person,38.97,91.89,10.37,8.78,24.2,32.0,0.91
2026-06-29T12:58:19,1011,unknown,4.23,105.67,-3.26,-8.12,-11.3,34.8,0.99
2026-06-29T12:58:19,1009,person,72.97,-149.97,-6.17,-4.99,14.0,16.4,0.5
2026-06-29T12:58:19,1010,unknown,99.29,133.7,-7.43,-10.06,20.5,31.6,0.9
2026-06-29T12:58:19,1003,person,111.26,39.09,7.15,-11.87,-1.3,27.6,0.79
2026-06-29T12:58:20,1012,person,31.22,31.46,19.73,6.79,4.1,19.8,0.57
2026-06-29T12:58:20,1001,vehicle,14.7,-134.31,9.22,-0.28,2.0,18.5,0.53
2026-06-29T12:58:20,1003,bicycle,6.67,-65.33,10.9,-11.84,18.3,25.1,0.72
2026-06-29T12:58:20,1009,unknown,1.59,127.62,14.72,2.4,16.1,8.0,0.5
2026-06-29T12:58:21,1012,vehicle,16.65,-37.65,9.32,7.79,-6.0,8.1,0.5
2026-06-29T12:58:21,1008,unknown,25.68,-65.16,-0.5,2.23,15.1,12.4,0.5
2026-06-29T12:58:21,1004,person,34.08,-104.19,10.18,-6.85,12.1,19.6,0.56
2026-06-29T12:58:21,1003,person,12.74,-42.87,-9.29,9.0,-5.1,24.3,0.69
