timestamp,core_id,sample_id,depth_top_cm,depth_bottom_cm,depth_mid_cm,penetration_force_n,drill_current_a,rotation_speed_rpm,regolith_temp_c,bulk_density_g_cm3,sample_mass_g,grain_size_median_um,cohesion_kpa,moisture_percent,volatile_flag,rock_fragment_percent,sample_quality,confidence
2026-06-29T12:45:00,core_04,core_04_0000,12,13,12.5,99.63,1.796,108.1,-39.33,1.675,10.185,114.3,1.312,0,none,12.21,good,0.92
2026-06-29T12:45:01,core_04,core_04_0001,13,14,13.5,106.76,1.888,111.2,-38.76,1.675,10.153,113.3,1.387,0,none,9.76,good,0.908
2026-06-29T12:45:02,core_04,core_04_0002,14,15,14.5,110.4,1.974,105.7,-38.76,1.712,10.627,101.7,1.386,0,none,11.1,good,0.944
2026-06-29T12:45:03,core_04,core_04_0003,14,15,14.5,110.16,1.927,107.7,-39.31,1.705,10.499,111.6,1.499,0,none,12.73,good,0.946
2026-06-29T12:45:04,core_04,core_04_0004,0,1,0.5,32.86,1.201,120.6,-41.95,1.434,7.187,114.4,0.457,0,none,5.96,good,0.969
2026-06-29T12:45:05,core_04,core_04_0005,1,2,1.5,47.51,1.211,117.4,-41.75,1.478,8.042,101.7,0.572,0,none,3.04,good,0.936
2026-06-29T12:45:06,core_04,core_04_0006,2,3,2.5,47.86,1.368,117.3,-41.69,1.467,7.235,120.2,0.558,0,none,4.73,good,0.9
2026-06-29T12:45:07,core_04,core_04_0007,3,4,3.5,56.52,1.338,115.8,-41.52,1.502,7.616,121.7,0.495,0,none,4.47,good,0.921
2026-06-29T12:45:08,core_04,core_04_0008,4,5,4.5,52.31,1.42,112.3,-41.07,1.571,8.856,116.4,0.585,0,none,5.67,good,0.94
2026-06-29T12:45:09,core_04,core_04_0009,5,6,5.5,65.55,1.473,116.6,-41.07,1.545,8.411,114.5,0.821,0,none,8.87,good,0.942
2026-06-29T12:45:10,core_04,core_04_0010,6,7,6.5,62.04,1.536,114.6,-40.55,1.574,8.21,100.9,0.71,0,none,6.83,good,0.966
2026-06-29T12:45:11,core_04,core_04_0011,7,8,7.5,76.03,1.673,113.4,-40.64,1.563,9.445,119.5,1.042,0,none,7.69,good,0.934
2026-06-29T12:45:12,core_04,core_04_0012,8,9,8.5,72.78,1.668,110.6,-40.51,1.602,8.738,119.0,0.932,0,none,8.15,good,0.967
2026-06-29T12:45:13,core_04,core_04_0013,9,10,9.5,85.57,1.633,109.0,-39.68,1.656,10.314,105.9,1.171,0,none,7.0,good,0.965
2026-06-29T12:45:14,core_04,core_04_0014,10,11,10.5,82.65,1.752,111.2,-39.74,1.634,9.562,103.3,1.193,0,none,12.48,good,0.969
2026-06-29T12:45:15,core_04,core_04_0015,11,12,11.5,94.38,1.837,112.8,-39.32,1.684,10.745,115.0,1.306,0,none,13.29,partial,0.75
2026-06-29T12:45:16,core_04,core_04_0016,12,13,12.5,97.32,1.794,110.5,-39.66,1.652,10.234,122.4,1.333,0,none,8.96,good,0.947
2026-06-29T12:45:17,core_04,core_04_0017,13,14,13.5,105.73,1.988,107.2,-39.34,1.716,9.871,109.4,1.465,0,none,11.75,good,0.935
2026-06-29T12:45:18,core_04,core_04_0018,14,15,14.5,102.34,1.912,107.0,-39.2,1.715,10.854,115.2,1.449,0,none,13.36,partial,0.769
2026-06-29T12:45:19,core_04,core_04_0019,14,15,14.5,111.11,2.006,109.1,-38.65,1.748,10.706,110.5,1.447,0,none,15.03,partial,0.745
2026-06-29T12:45:20,core_04,core_04_0020,0,1,0.5,32.05,1.181,117.2,-42.22,1.431,7.637,110.6,0.343,0,none,2.39,good,0.948
2026-06-29T12:45:21,core_04,core_04_0021,1,2,1.5,45.95,1.265,114.3,-42.07,1.458,7.886,102.7,0.511,0,none,7.74,good,0.918
2026-06-29T12:45:22,core_04,core_04_0022,2,3,2.5,46.43,1.305,115.0,-41.43,1.476,8.634,101.6,0.526,0,none,6.38,good,0.957
2026-06-29T12:45:23,core_04,core_04_0023,3,4,3.5,46.68,1.439,116.8,-40.99,1.548,8.177,109.0,0.608,0,none,6.71,good,0.948
2026-06-29T12:45:24,core_04,core_04_0024,4,5,4.5,59.05,1.438,112.8,-40.71,1.522,9.232,102.8,0.6,0,none,7.61,good,0.901
2026-06-29T12:45:25,core_04,core_04_0025,5,6,5.5,63.94,1.559,112.4,-40.86,1.581,9.23,117.1,0.809,0,none,6.16,good,0.928
2026-06-29T12:45:26,core_04,core_04_0026,6,7,6.5,65.21,1.474,113.0,-40.94,1.579,9.457,107.8,0.746,0,none,10.85,good,0.928
2026-06-29T12:45:27,core_04,core_04_0027,7,8,7.5,76.68,1.571,115.4,-40.57,1.607,8.516,119.7,0.972,0,none,6.28,good,0.956
2026-06-29T12:45:28,core_04,core_04_0028,8,9,8.5,75.58,1.696,112.6,-40.52,1.629,9.21,119.4,0.94,0,none,9.17,good,0.919
2026-06-29T12:45:29,core_04,core_04_0029,9,10,9.5,83.44,1.752,111.1,-39.67,1.635,9.767,103.9,1.03,0,none,7.51,good,0.935
2026-06-29T12:45:30,core_04,core_04_0030,10,11,10.5,81.55,1.738,113.6,-39.61,1.61,10.463,105.9,1.201,0,none,7.99,good,0.91
2026-06-29T12:45:31,core_04,core_04_0031,11,12,11.5,95.67,1.796,107.5,-39.78,1.637,9.987,118.8,1.22,0,none,11.35,good,0.942
2026-06-29T12:45:32,core_04,core_04_0032,12,13,12.5,102.14,1.796,111.3,-39.37,1.652,9.38,109.6,1.352,0,none,9.53,good,0.914
2026-06-29T12:45:33,core_04,core_04_0033,13,14,13.5,100.06,1.906,108.0,-38.94,1.703,11.117,115.9,1.301,0,none,9.6,good,0.91
2026-06-29T12:45:34,core_04,core_04_0034,14,15,14.5,101.56,1.917,110.6,-38.74,1.681,10.227,107.2,1.502,0,none,13.59,partial,0.775
2026-06-29T12:45:35,core_04,core_04_0035,14,15,14.5,103.91,1.898,110.8,-38.75,1.745,11.275,112.6,1.356,0,none,13.4,partial,0.776
2026-06-29T12:45:36,core_04,core_04_0036,0,1,0.5,41.48,1.241,117.9,-41.62,1.457,7.909,108.3,0.478,0,none,2.35,good,0.908
2026-06-29T12:45:37,core_04,core_04_0037,1,2,1.5,42.31,1.35,119.2,-41.96,1.445,8.462,113.4,0.481,0,none,6.22,good,0.967
2026-06-29T12:45:38,core_04,core_04_0038,2,3,2.5,45.06,1.409,115.4,-41.41,1.469,7.974,119.5,0.625,0,none,5.44,good,0.915
2026-06-29T12:45:39,core_04,core_04_0039,3,4,3.5,49.65,1.458,114.7,-41.25,1.511,7.651,106.1,0.683,0,none,6.38,good,0.967
2026-06-29T12:45:40,core_04,core_04_0040,4,5,4.5,61.09,1.384,113.9,-40.84,1.573,8.857,104.1,0.65,0,none,5.86,good,0.905
2026-06-29T12:45:41,core_04,core_04_0041,5,6,5.5,58.37,1.417,111.6,-40.81,1.557,8.273,109.1,0.698,0,none,8.85,good,0.913
2026-06-29T12:45:42,core_04,core_04_0042,6,7,6.5,66.36,1.542,112.9,-40.89,1.61,8.693,102.1,0.743,0,none,8.24,good,0.935
2026-06-29T12:45:43,core_04,core_04_0043,7,8,7.5,66.95,1.626,110.3,-40.24,1.59,9.056,106.0,0.972,0,none,10.43,good,0.95
2026-06-29T12:45:44,core_04,core_04_0044,8,9,8.5,75.39,1.693,110.2,-40.3,1.584,8.719,116.8,0.863,0,none,11.08,good,0.95
2026-06-29T12:45:45,core_04,core_04_0045,9,10,9.5,78.51,1.728,109.4,-40.17,1.664,10.015,103.0,1.185,0,none,8.7,good,0.941
2026-06-29T12:45:46,core_04,core_04_0046,10,11,10.5,89.29,1.73,113.6,-39.85,1.63,9.282,115.3,1.171,0,none,9.97,good,0.957
2026-06-29T12:45:47,core_04,core_04_0047,11,12,11.5,88.65,1.778,110.8,-39.66,1.643,9.875,115.9,1.309,0,none,10.44,good,0.906
2026-06-29T12:45:48,core_04,core_04_0048,12,13,12.5,94.3,1.834,110.3,-39.14,1.707,10.161,118.7,1.299,0,none,10.3,good,0.939
2026-06-29T12:45:49,core_04,core_04_0049,13,14,13.5,101.68,1.974,108.9,-39.46,1.704,10.226,123.8,1.499,0,none,13.55,partial,0.729
2026-06-29T12:45:50,core_04,core_04_0050,14,15,14.5,103.59,1.966,111.2,-38.83,1.721,10.145,104.1,1.546,0,none,12.73,good,0.903
2026-06-29T12:45:51,core_04,core_04_0051,14,15,14.5,102.77,2.033,107.3,-39.14,1.693,10.684,123.3,1.416,0,none,10.97,good,0.914
2026-06-29T12:45:52,core_04,core_04_0052,0,1,0.5,40.32,1.291,116.0,-42.04,1.495,7.441,112.1,0.395,0,possible_trace,6.11,good,0.935
2026-06-29T12:45:53,core_04,core_04_0053,1,2,1.5,41.33,1.36,118.6,-42.07,1.47,7.664,101.1,0.611,0,none,4.57,good,0.95
2026-06-29T12:45:54,core_04,core_04_0054,2,3,2.5,42.78,1.408,118.1,-41.07,1.525,8.265,104.0,0.576,0,none,8.4,good,0.96
2026-06-29T12:45:55,core_04,core_04_0055,3,4,3.5,52.04,1.433,117.2,-40.96,1.518,7.661,107.3,0.708,0,possible_trace,6.96,good,0.914
2026-06-29T12:45:56,core_04,core_04_0056,4,5,4.5,58.93,1.52,114.6,-41.2,1.556,7.926,119.2,0.812,0,none,6.31,good,0.968
2026-06-29T12:45:57,core_04,core_04_0057,5,6,5.5,58.91,1.442,112.8,-41.01,1.541,9.336,105.9,0.729,0,none,9.3,good,0.919
2026-06-29T12:45:58,core_04,core_04_0058,6,7,6.5,67.32,1.516,115.8,-40.56,1.54,8.779,103.3,0.977,0,none,6.05,good,0.902
2026-06-29T12:45:59,core_04,core_04_0059,7,8,7.5,67.06,1.641,110.1,-40.61,1.595,9.195,118.4,0.843,0,none,7.76,good,0.944
2026-06-29T12:46:00,core_04,core_04_0060,8,9,8.5,74.99,1.629,111.5,-40.52,1.602,10.089,114.2,1.028,0,none,8.27,good,0.965
2026-06-29T12:46:01,core_04,core_04_0061,9,10,9.5,84.92,1.774,109.9,-39.88,1.627,10.092,105.6,1.12,0,none,8.59,good,0.935
2026-06-29T12:46:02,core_04,core_04_0062,10,11,10.5,86.51,1.739,109.3,-39.79,1.648,10.201,111.2,1.058,0,none,11.75,good,0.906
2026-06-29T12:46:03,core_04,core_04_0063,11,12,11.5,88.37,1.864,110.7,-39.47,1.671,10.689,116.6,1.297,0,none,8.71,good,0.955
2026-06-29T12:46:04,core_04,core_04_0064,12,13,12.5,90.82,1.916,111.8,-39.58,1.692,9.551,121.7,1.156,0,none,8.62,good,0.916
2026-06-29T12:46:05,core_04,core_04_0065,13,14,13.5,99.29,1.869,107.2,-39.27,1.739,11.135,112.9,1.264,0,none,9.15,good,0.969
2026-06-29T12:46:06,core_04,core_04_0066,14,15,14.5,106.83,1.956,110.1,-39.24,1.75,10.408,120.6,1.524,0,none,14.19,partial,0.769
2026-06-29T12:46:07,core_04,core_04_0067,14,15,14.5,108.44,1.985,105.9,-38.64,1.759,11.363,112.5,1.442,0,none,14.77,partial,0.747
2026-06-29T12:46:08,core_04,core_04_0068,0,1,0.5,34.24,1.219,120.5,-41.84,1.456,7.741,110.4,0.279,0,none,2.85,good,0.914
2026-06-29T12:46:09,core_04,core_04_0069,1,2,1.5,37.09,1.281,116.3,-41.84,1.492,7.925,124.5,0.591,0,none,7.77,good,0.943
2026-06-29T12:46:10,core_04,core_04_0070,2,3,2.5,45.7,1.4,116.0,-41.34,1.517,7.546,119.4,0.55,0,none,2.88,good,0.908
2026-06-29T12:46:11,core_04,core_04_0071,3,4,3.5,57.85,1.415,113.9,-41.11,1.483,8.74,118.4,0.725,0,none,3.39,good,0.968
2026-06-29T12:46:12,core_04,core_04_0072,4,5,4.5,59.45,1.499,116.1,-41.17,1.535,8.332,102.4,0.82,0,none,7.04,good,0.947
2026-06-29T12:46:13,core_04,core_04_0073,5,6,5.5,67.97,1.49,116.3,-40.47,1.553,9.346,115.1,0.866,0,none,10.13,good,0.964
2026-06-29T12:46:14,core_04,core_04_0074,6,7,6.5,67.02,1.494,111.9,-40.68,1.553,8.871,121.0,0.891,0,none,10.28,good,0.954
2026-06-29T12:46:15,core_04,core_04_0075,7,8,7.5,69.17,1.574,112.7,-40.49,1.62,9.486,110.1,0.853,0,none,9.0,good,0.919
2026-06-29T12:46:16,core_04,core_04_0076,8,9,8.5,78.47,1.691,111.0,-40.52,1.597,9.223,106.9,0.943,0,none,6.25,good,0.945
2026-06-29T12:46:17,core_04,core_04_0077,9,10,9.5,81.81,1.723,108.7,-39.75,1.607,9.887,117.2,1.136,0,none,10.23,good,0.922
2026-06-29T12:46:18,core_04,core_04_0078,10,11,10.5,81.12,1.751,112.9,-39.66,1.633,9.387,121.7,1.009,0,none,12.91,good,0.937
2026-06-29T12:46:19,core_04,core_04_0079,11,12,11.5,92.14,1.881,110.8,-39.52,1.641,9.452,115.4,1.143,0,none,11.24,good,0.921
2026-06-29T12:46:20,core_04,core_04_0080,12,13,12.5,100.4,1.791,108.0,-39.7,1.717,9.701,124.0,1.392,0,none,8.69,good,0.9
2026-06-29T12:46:21,core_04,core_04_0081,13,14,13.5,104.08,1.974,107.9,-39.35,1.727,9.653,118.5,1.26,0,none,10.87,good,0.916
2026-06-29T12:46:22,core_04,core_04_0082,14,15,14.5,102.96,1.94,107.7,-38.8,1.715,10.243,111.0,1.487,0,none,15.22,partial,0.787
2026-06-29T12:46:23,core_04,core_04_0083,14,15,14.5,103.15,2.03,106.2,-38.96,1.684,10.57,120.5,1.453,0,none,12.08,good,0.908
2026-06-29T12:46:24,core_04,core_04_0084,0,1,0.5,40.56,1.192,119.6,-41.67,1.476,6.892,102.9,0.317,0,none,4.7,good,0.903
2026-06-29T12:46:25,core_04,core_04_0085,1,2,1.5,40.33,1.263,119.9,-41.99,1.508,7.44,121.9,0.473,0,none,6.1,good,0.914
2026-06-29T12:46:26,core_04,core_04_0086,2,3,2.5,46.46,1.296,114.6,-41.68,1.523,7.748,121.4,0.517,0,none,7.07,good,0.933
2026-06-29T12:46:27,core_04,core_04_0087,3,4,3.5,55.97,1.362,117.2,-40.97,1.477,8.473,105.1,0.496,0,none,7.93,good,0.902
2026-06-29T12:46:28,core_04,core_04_0088,4,5,4.5,60.27,1.37,112.5,-41.02,1.521,9.014,117.5,0.75,0,none,4.62,good,0.911
2026-06-29T12:46:29,core_04,core_04_0089,5,6,5.5,57.27,1.448,112.0,-40.52,1.545,8.173,111.8,0.735,0,none,8.3,good,0.936
2026-06-29T12:46:30,core_04,core_04_0090,6,7,6.5,72.66,1.612,112.2,-40.48,1.587,8.745,112.7,0.709,0,none,10.47,good,0.935
2026-06-29T12:46:31,core_04,core_04_0091,7,8,7.5,66.54,1.648,112.4,-40.41,1.555,9.326,103.5,0.788,0,none,8.06,good,0.903
2026-06-29T12:46:32,core_04,core_04_0092,8,9,8.5,77.39,1.677,112.0,-40.22,1.585,9.683,113.0,0.908,0,none,6.1,good,0.918
2026-06-29T12:46:33,core_04,core_04_0093,9,10,9.5,87.02,1.679,110.4,-40.09,1.604,9.812,121.5,1.172,0,none,10.29,good,0.934
2026-06-29T12:46:34,core_04,core_04_0094,10,11,10.5,91.2,1.769,112.9,-39.67,1.621,9.332,116.5,1.109,0,none,13.02,partial,0.737
2026-06-29T12:46:35,core_04,core_04_0095,11,12,11.5,89.64,1.833,112.3,-39.6,1.684,10.67,124.5,1.322,0,none,10.94,good,0.946
2026-06-29T12:46:36,core_04,core_04_0096,12,13,12.5,90.95,1.946,112.5,-38.94,1.69,9.421,115.6,1.251,0,none,8.2,good,0.95
2026-06-29T12:46:37,core_04,core_04_0097,13,14,13.5,96.25,1.959,107.0,-39.18,1.712,10.913,116.2,1.472,0,none,12.34,good,0.942
2026-06-29T12:46:38,core_04,core_04_0098,14,15,14.5,112.05,2.025,106.3,-39.0,1.698,10.187,121.0,1.405,0,none,10.82,good,0.9
2026-06-29T12:46:39,core_04,core_04_0099,14,15,14.5,101.94,1.95,110.2,-38.95,1.732,11.14,119.8,1.484,0,none,10.48,good,0.911
2026-06-29T12:46:40,core_04,core_04_0100,0,1,0.5,35.75,1.162,120.5,-41.6,1.47,7.329,101.0,0.303,0,none,2.24,good,0.966
2026-06-29T12:46:41,core_04,core_04_0101,1,2,1.5,46.65,1.349,114.8,-42.05,1.518,8.474,107.7,0.585,0,none,6.99,good,0.902
2026-06-29T12:46:42,core_04,core_04_0102,2,3,2.5,45.49,1.338,117.6,-41.09,1.529,7.581,112.9,0.538,0,none,7.78,good,0.942
2026-06-29T12:46:43,core_04,core_04_0103,3,4,3.5,55.25,1.35,117.0,-41.18,1.517,8.468,108.3,0.634,0,none,4.0,good,0.96
2026-06-29T12:46:44,core_04,core_04_0104,4,5,4.5,53.45,1.442,112.8,-41.05,1.563,9.151,120.9,0.724,0,none,9.11,good,0.907
2026-06-29T12:46:45,core_04,core_04_0105,5,6,5.5,61.74,1.48,114.5,-40.53,1.542,8.715,117.8,0.728,0,none,6.46,good,0.903
2026-06-29T12:46:46,core_04,core_04_0106,6,7,6.5,69.8,1.603,114.4,-40.6,1.577,9.439,106.7,0.847,0,none,7.29,good,0.947
2026-06-29T12:46:47,core_04,core_04_0107,7,8,7.5,72.15,1.565,114.4,-40.14,1.611,9.716,120.7,0.986,0,none,8.56,good,0.91
2026-06-29T12:46:48,core_04,core_04_0108,8,9,8.5,73.78,1.627,112.0,-40.26,1.592,9.874,114.7,0.954,0,none,10.74,good,0.942
2026-06-29T12:46:49,core_04,core_04_0109,9,10,9.5,79.86,1.708,113.8,-39.63,1.617,9.539,117.4,1.113,0,none,9.25,good,0.954
2026-06-29T12:46:50,core_04,core_04_0110,10,11,10.5,86.76,1.759,110.2,-39.55,1.642,10.338,109.2,1.246,0,none,7.8,good,0.915
2026-06-29T12:46:51,core_04,core_04_0111,11,12,11.5,95.48,1.773,110.9,-39.27,1.684,10.138,100.7,1.091,0,none,9.34,good,0.923
2026-06-29T12:46:52,core_04,core_04_0112,12,13,12.5,94.39,1.897,109.2,-38.95,1.687,10.801,122.4,1.383,0,none,8.8,good,0.93
2026-06-29T12:46:53,core_04,core_04_0113,13,14,13.5,103.51,1.918,106.9,-39.07,1.725,10.162,105.6,1.472,0,none,14.28,partial,0.774
2026-06-29T12:46:54,core_04,core_04_0114,14,15,14.5,100.78,1.942,110.0,-39.1,1.739,11.251,123.9,1.431,0,none,13.31,partial,0.748
2026-06-29T12:46:55,core_04,core_04_0115,14,15,14.5,104.95,1.911,109.1,-39.26,1.703,10.235,112.1,1.553,0,none,14.15,partial,0.724
2026-06-29T12:46:56,core_04,core_04_0116,0,1,0.5,40.95,1.203,118.4,-42.0,1.464,7.345,120.1,0.525,0,none,6.58,good,0.967
2026-06-29T12:46:57,core_04,core_04_0117,1,2,1.5,38.98,1.26,119.8,-41.63,1.516,8.073,116.9,0.581,0,none,4.79,good,0.936
2026-06-29T12:46:58,core_04,core_04_0118,2,3,2.5,41.43,1.411,117.8,-41.24,1.485,7.38,112.2,0.626,0,none,3.14,good,0.914
2026-06-29T12:46:59,core_04,core_04_0119,3,4,3.5,51.93,1.358,113.6,-41.36,1.502,8.448,114.0,0.65,0,none,4.71,good,0.939
2026-06-29T12:47:00,core_04,core_04_0120,4,5,4.5,62.79,1.499,116.0,-40.82,1.543,8.332,112.6,0.828,0,none,9.2,good,0.969
2026-06-29T12:47:01,core_04,core_04_0121,5,6,5.5,57.19,1.472,116.1,-40.71,1.515,8.756,114.4,0.659,0,none,6.65,good,0.914
2026-06-29T12:47:02,core_04,core_04_0122,6,7,6.5,68.4,1.497,114.7,-40.69,1.535,8.466,105.2,0.866,0,none,6.42,good,0.941
2026-06-29T12:47:03,core_04,core_04_0123,7,8,7.5,68.83,1.61,112.7,-40.8,1.604,8.571,115.7,1.047,0,none,8.86,good,0.943
2026-06-29T12:47:04,core_04,core_04_0124,8,9,8.5,77.17,1.694,111.8,-40.36,1.644,9.238,109.7,1.063,0,none,7.67,good,0.959
2026-06-29T12:47:05,core_04,core_04_0125,9,10,9.5,82.02,1.641,110.4,-40.37,1.606,9.915,109.7,1.008,0,none,8.24,good,0.951
2026-06-29T12:47:06,core_04,core_04_0126,10,11,10.5,86.36,1.769,112.6,-39.94,1.608,10.164,118.2,1.168,0,none,9.7,good,0.917
2026-06-29T12:47:07,core_04,core_04_0127,11,12,11.5,93.93,1.821,110.0,-39.43,1.666,10.521,106.4,1.232,0,none,9.5,good,0.937
2026-06-29T12:47:08,core_04,core_04_0128,12,13,12.5,95.27,1.884,112.6,-39.49,1.719,10.277,116.7,1.216,0,none,13.03,partial,0.743
2026-06-29T12:47:09,core_04,core_04_0129,13,14,13.5,102.98,1.842,106.9,-39.27,1.674,10.186,118.9,1.433,0,none,13.78,partial,0.786
2026-06-29T12:47:10,core_04,core_04_0130,14,15,14.5,105.2,1.96,111.3,-39.09,1.757,10.624,122.8,1.327,0,none,15.15,partial,0.733
2026-06-29T12:47:11,core_04,core_04_0131,14,15,14.5,108.51,1.997,111.2,-38.68,1.692,10.826,106.2,1.45,0,none,10.06,good,0.963
2026-06-29T12:47:12,core_04,core_04_0132,0,1,0.5,38.16,1.19,120.6,-42.13,1.458,7.887,101.3,0.411,0,none,4.72,good,0.921
2026-06-29T12:47:13,core_04,core_04_0133,1,2,1.5,42.42,1.208,115.6,-41.66,1.464,7.548,113.7,0.532,0,none,7.78,good,0.923
2026-06-29T12:47:14,core_04,core_04_0134,2,3,2.5,49.33,1.38,115.6,-41.34,1.509,8.515,111.7,0.571,0,none,2.85,good,0.962
2026-06-29T12:47:15,core_04,core_04_0135,3,4,3.5,51.01,1.426,116.6,-40.97,1.486,7.864,105.8,0.655,0,none,4.66,good,0.929
2026-06-29T12:47:16,core_04,core_04_0136,4,5,4.5,52.49,1.514,114.1,-41.07,1.523,9.072,118.8,0.61,0,none,4.27,good,0.911
2026-06-29T12:47:17,core_04,core_04_0137,5,6,5.5,61.6,1.429,113.5,-40.82,1.548,7.954,107.4,0.81,0,none,4.99,good,0.968
2026-06-29T12:47:18,core_04,core_04_0138,6,7,6.5,65.15,1.527,111.3,-40.26,1.533,8.445,120.6,0.86,0,none,5.26,good,0.906
2026-06-29T12:47:19,core_04,core_04_0139,7,8,7.5,68.23,1.61,115.2,-40.65,1.565,9.061,109.7,0.979,0,none,6.73,good,0.96
2026-06-29T12:47:20,core_04,core_04_0140,8,9,8.5,74.28,1.606,112.6,-40.03,1.572,8.516,100.5,1.128,0,none,10.84,good,0.943
2026-06-29T12:47:21,core_04,core_04_0141,9,10,9.5,80.23,1.647,109.2,-39.71,1.591,9.154,110.5,1.161,0,none,11.24,good,0.964
2026-06-29T12:47:22,core_04,core_04_0142,10,11,10.5,87.98,1.733,108.8,-39.55,1.635,8.97,103.7,1.173,0,none,9.68,good,0.967
2026-06-29T12:47:23,core_04,core_04_0143,11,12,11.5,91.78,1.764,109.2,-39.77,1.697,10.541,114.4,1.207,0,none,13.01,partial,0.77
2026-06-29T12:47:24,core_04,core_04_0144,12,13,12.5,97.81,1.811,112.0,-39.7,1.649,9.591,109.0,1.311,0,none,9.89,good,0.956
2026-06-29T12:47:25,core_04,core_04_0145,13,14,13.5,100.96,1.995,106.9,-39.15,1.685,10.033,101.3,1.255,0,none,10.39,good,0.956
2026-06-29T12:47:26,core_04,core_04_0146,14,15,14.5,110.8,1.921,106.5,-38.97,1.709,9.932,109.2,1.393,0,none,12.29,good,0.929
2026-06-29T12:47:27,core_04,core_04_0147,14,15,14.5,102.33,1.966,106.2,-38.94,1.707,9.88,105.1,1.469,0,none,12.07,good,0.904
2026-06-29T12:47:28,core_04,core_04_0148,0,1,0.5,42.14,1.204,119.2,-42.04,1.42,8.154,115.7,0.389,0,possible_trace,4.69,good,0.93
2026-06-29T12:47:29,core_04,core_04_0149,1,2,1.5,37.25,1.228,118.2,-41.71,1.444,7.166,108.4,0.583,0,none,5.89,good,0.957
2026-06-29T12:47:30,core_04,core_04_0150,2,3,2.5,48.23,1.29,117.5,-41.57,1.52,7.603,114.2,0.517,0,none,6.01,good,0.951
2026-06-29T12:47:31,core_04,core_04_0151,3,4,3.5,51.29,1.382,113.0,-40.88,1.545,8.154,106.2,0.527,0,none,4.02,good,0.937
2026-06-29T12:47:32,core_04,core_04_0152,4,5,4.5,54.38,1.48,116.7,-41.22,1.526,8.665,115.5,0.767,0,none,7.34,good,0.91
2026-06-29T12:47:33,core_04,core_04_0153,5,6,5.5,67.0,1.465,113.2,-41.17,1.575,8.68,117.7,0.661,0,none,8.07,good,0.913
2026-06-29T12:47:34,core_04,core_04_0154,6,7,6.5,72.83,1.499,112.1,-40.72,1.551,8.592,116.0,0.81,0,none,6.78,good,0.933
2026-06-29T12:47:35,core_04,core_04_0155,7,8,7.5,76.8,1.539,114.6,-40.8,1.616,8.722,109.8,0.906,0,none,9.34,good,0.91
2026-06-29T12:47:36,core_04,core_04_0156,8,9,8.5,74.17,1.583,114.2,-40.58,1.646,9.059,115.7,1.028,0,none,9.34,good,0.948
2026-06-29T12:47:37,core_04,core_04_0157,9,10,9.5,83.4,1.717,111.5,-39.68,1.661,9.445,119.0,1.078,0,none,8.85,good,0.908
2026-06-29T12:47:38,core_04,core_04_0158,10,11,10.5,88.05,1.759,112.4,-39.8,1.609,10.489,117.4,1.067,0,none,11.68,good,0.905
2026-06-29T12:47:39,core_04,core_04_0159,11,12,11.5,95.64,1.747,109.6,-39.67,1.654,10.384,103.3,1.274,0,none,8.08,good,0.941
2026-06-29T12:47:40,core_04,core_04_0160,12,13,12.5,91.0,1.883,111.6,-39.43,1.695,10.523,99.8,1.245,0,none,12.47,good,0.944
2026-06-29T12:47:41,core_04,core_04_0161,13,14,13.5,107.35,1.893,107.2,-38.82,1.728,10.925,109.9,1.406,0,none,13.81,partial,0.789
2026-06-29T12:47:42,core_04,core_04_0162,14,15,14.5,102.69,1.895,108.6,-39.3,1.702,10.83,108.9,1.476,0,none,13.56,partial,0.752
2026-06-29T12:47:43,core_04,core_04_0163,14,15,14.5,109.65,2.05,110.3,-38.65,1.714,10.846,117.5,1.523,0,none,9.62,good,0.939
2026-06-29T12:47:44,core_04,core_04_0164,0,1,0.5,31.78,1.244,120.3,-41.6,1.478,7.159,118.7,0.431,0,none,2.17,good,0.919
2026-06-29T12:47:45,core_04,core_04_0165,1,2,1.5,42.01,1.208,115.2,-41.43,1.443,7.237,115.1,0.527,0,none,5.46,good,0.924
2026-06-29T12:47:46,core_04,core_04_0166,2,3,2.5,46.88,1.385,118.4,-41.33,1.512,8.489,100.5,0.601,0,none,5.62,good,0.949
2026-06-29T12:47:47,core_04,core_04_0167,3,4,3.5,53.02,1.375,116.6,-40.95,1.483,8.623,120.3,0.572,0,none,3.54,good,0.934
2026-06-29T12:47:48,core_04,core_04_0168,4,5,4.5,55.88,1.488,116.1,-41.19,1.542,9.245,118.0,0.602,0,none,6.02,good,0.957
2026-06-29T12:47:49,core_04,core_04_0169,5,6,5.5,59.02,1.562,116.3,-40.45,1.542,9.367,114.3,0.857,0,none,8.82,good,0.955
2026-06-29T12:47:50,core_04,core_04_0170,6,7,6.5,65.35,1.535,115.1,-40.73,1.535,9.494,115.7,0.823,0,none,7.8,good,0.925
2026-06-29T12:47:51,core_04,core_04_0171,7,8,7.5,74.72,1.562,112.7,-40.7,1.559,9.869,110.3,0.95,0,none,7.74,good,0.969
2026-06-29T12:47:52,core_04,core_04_0172,8,9,8.5,78.79,1.622,112.6,-40.05,1.644,9.11,112.8,1.019,0,none,10.54,good,0.912
2026-06-29T12:47:53,core_04,core_04_0173,9,10,9.5,78.27,1.738,114.0,-40.34,1.594,9.408,112.1,0.968,0,none,11.43,good,0.908
