timestamp,track_id,object_class,range_m,azimuth_deg,elevation_deg,ambient_temp_c,surface_temp_c,thermal_contrast_c,heat_signature_area_m2,emissivity_estimate,image_x_px,image_y_px,bbox_width_px,bbox_height_px,noise_equivalent_temp_diff_mk,occlusion,confidence
2026-06-29T12:40:54,3010,vehicle,33.29,-173.52,3.76,20.57,29.17,8.6,1.71,0.841,18,245,17,18,75.1,none,0.84
2026-06-29T12:40:54,3004,animal,10.59,-138.29,12.56,20.57,28.92,8.35,0.626,0.97,118,220,20,26,53.8,partial,0.59
2026-06-29T12:40:54,3013,animal,71.27,174.61,24.02,20.57,25.28,4.71,0.739,0.968,1008,187,4,5,87.6,partial,0.49
2026-06-29T12:40:54,3009,person,66.47,-173.97,5.7,20.57,31.35,10.78,0.366,0.989,17,239,4,4,84.2,partial,0.65
2026-06-29T12:40:54,3011,person,70.38,131.15,14.14,20.57,31.23,10.66,0.818,0.972,885,215,4,6,81.8,none,0.75
2026-06-29T12:40:54,3015,person,10.44,170.05,-0.3,20.57,34.48,13.91,1.147,0.951,995,256,38,32,88.6,none,0.86
2026-06-29T12:40:55,3007,person,24.49,94.36,-6.0,20.59,32.93,12.34,0.983,0.966,780,273,14,16,61.8,partial,0.77
2026-06-29T12:40:55,3003,bicycle,88.01,-66.94,12.69,20.59,20.96,0.37,0.722,0.834,321,219,4,5,72.5,none,0.55
2026-06-29T12:40:55,3001,unknown,72.22,-38.26,-2.82,20.59,25.68,5.09,1.758,0.646,403,264,8,6,84.2,none,0.67
2026-06-29T12:40:55,3004,person,81.83,137.24,22.55,20.59,33.45,12.86,0.275,0.975,902,191,4,6,79.4,none,0.79
2026-06-29T12:40:55,3009,person,34.74,10.68,-0.38,20.59,34.75,14.16,0.327,0.956,542,257,4,4,59.0,none,0.95
2026-06-29T12:40:55,3011,vehicle,88.22,-145.29,12.12,20.59,40.43,19.84,7.674,0.798,98,221,30,34,87.0,none,0.87
2026-06-29T12:40:56,3013,person,57.61,-0.5,-5.26,20.68,34.29,13.61,0.398,0.956,510,270,4,6,56.0,none,0.92
2026-06-29T12:40:56,3015,unknown,82.36,-177.6,-7.28,20.68,28.13,7.45,2.023,0.601,6,276,8,10,68.4,none,0.75
2026-06-29T12:40:56,3010,unknown,41.28,-61.47,-6.99,20.68,24.35,3.67,2.563,0.958,337,275,21,28,60.0,heavy,0.35
2026-06-29T12:40:56,3001,vehicle,22.0,-6.31,2.34,20.68,45.89,25.21,7.475,0.883,494,249,118,193,59.5,none,0.89
2026-06-29T12:40:56,3002,unknown,43.06,-138.36,10.41,20.68,27.44,6.76,1.498,0.816,118,226,12,8,50.9,none,0.81
2026-06-29T12:40:56,3004,animal,78.32,-145.0,12.23,20.68,29.15,8.47,0.339,0.951,99,221,4,4,75.7,none,0.64
2026-06-29T12:40:56,3012,unknown,72.32,-84.47,14.88,20.68,25.95,5.27,2.241,0.912,271,213,10,10,45.6,partial,0.47
2026-06-29T12:40:56,3003,person,30.08,151.72,18.85,20.68,32.21,11.53,0.816,0.966,943,202,9,7,59.4,none,0.81
2026-06-29T12:40:56,3008,bicycle,23.91,47.44,5.18,20.68,29.44,8.76,0.698,0.763,646,241,10,13,56.4,partial,0.68
2026-06-29T12:40:57,3014,unknown,18.28,43.69,8.1,20.49,26.65,6.16,0.153,0.941,636,232,4,4,43.2,none,0.75
2026-06-29T12:40:57,3011,vehicle,64.11,61.31,-3.65,20.49,40.2,19.71,6.098,0.874,686,266,33,34,40.4,none,0.84
2026-06-29T12:40:57,3010,person,84.09,-32.7,20.15,20.49,30.02,9.53,1.042,0.957,418,198,4,5,58.6,partial,0.55
2026-06-29T12:40:57,3012,unknown,33.21,-139.65,-1.72,20.49,35.03,14.54,0.302,0.906,114,260,4,4,79.8,partial,0.72
2026-06-29T12:40:58,3007,vehicle,12.21,-34.43,14.08,20.77,39.47,18.7,2.465,0.788,414,215,70,120,39.9,none,0.94
2026-06-29T12:40:58,3004,unknown,82.45,-97.5,19.4,20.77,30.32,9.55,2.899,0.888,234,200,12,20,89.2,none,0.71
2026-06-29T12:40:58,3006,vehicle,49.45,-109.84,-1.55,20.77,45.48,24.71,4.502,0.837,199,260,31,30,39.1,none,0.92
2026-06-29T12:40:58,3003,animal,48.43,-96.41,-6.16,20.77,37.0,16.23,0.365,0.941,237,273,4,4,60.8,partial,0.72
2026-06-29T12:40:58,3010,unknown,19.6,-88.15,6.58,20.77,22.05,1.28,1.285,0.764,261,237,22,23,58.9,partial,0.4
2026-06-29T12:40:58,3013,person,15.03,-171.16,15.07,20.77,33.04,12.27,1.196,0.948,25,213,27,27,55.2,partial,0.79
2026-06-29T12:40:58,3011,bicycle,76.38,-112.26,-7.48,20.77,22.58,1.81,0.624,0.861,192,277,4,6,88.7,none,0.51
2026-06-29T12:40:59,3006,person,31.27,-26.21,-2.24,20.67,33.5,12.83,0.328,0.984,437,262,4,4,50.3,none,0.88
2026-06-29T12:40:59,3012,unknown,74.88,-8.87,5.4,20.67,28.42,7.75,1.969,0.645,486,240,9,11,81.3,none,0.62
2026-06-29T12:40:59,3003,person,25.65,-135.1,-2.67,20.67,36.26,15.59,0.646,0.984,127,263,8,7,55.3,partial,0.79
2026-06-29T12:40:59,3010,vehicle,61.48,73.83,-2.4,20.67,53.86,33.19,2.954,0.891,722,262,16,28,82.6,partial,0.63
2026-06-29T12:41:00,3003,person,13.26,153.92,0.64,20.69,35.05,14.36,1.135,0.96,949,254,29,29,77.7,none,0.82
2026-06-29T12:41:00,3015,person,49.28,42.19,-3.48,20.69,32.37,11.68,0.292,0.948,632,265,4,6,46.0,heavy,0.68
2026-06-29T12:41:00,3005,person,86.34,6.38,6.32,20.69,29.3,8.61,0.27,0.941,530,238,4,6,68.3,heavy,0.47
2026-06-29T12:41:00,3009,unknown,16.42,179.97,-4.03,20.69,30.85,10.16,0.546,0.955,1023,267,11,10,66.9,partial,0.77
2026-06-29T12:41:00,3007,drone,32.16,67.96,7.98,20.69,32.31,11.62,0.3,0.736,705,233,4,4,46.5,none,0.94
2026-06-29T12:41:00,3014,person,65.74,39.08,-1.11,20.69,32.87,12.18,0.53,0.971,623,259,4,4,69.9,heavy,0.61
2026-06-29T12:41:01,3004,bicycle,51.21,-124.0,3.17,20.73,18.07,-2.66,1.344,0.8,159,246,9,10,48.7,none,0.51
2026-06-29T12:41:01,3013,animal,66.15,133.95,13.16,20.73,31.87,11.14,0.772,0.968,893,218,4,6,80.3,none,0.76
2026-06-29T12:41:01,3009,person,25.95,-138.9,2.99,20.73,35.21,14.48,0.278,0.959,116,247,4,6,54.6,partial,0.82
2026-06-29T12:41:01,3002,unknown,41.76,-30.92,-0.09,20.73,26.51,5.78,0.632,0.904,424,256,5,6,81.0,partial,0.64
2026-06-29T12:41:01,3008,vehicle,86.52,-76.21,23.13,20.73,47.43,26.7,4.713,0.931,295,190,19,17,58.4,partial,0.64
2026-06-29T12:41:01,3015,vehicle,32.93,151.96,-7.53,20.73,34.1,13.37,3.933,0.752,944,277,41,39,83.4,partial,0.82
2026-06-29T12:41:01,3001,bicycle,53.32,-33.94,8.01,20.73,20.08,-0.65,1.259,0.715,415,233,8,7,73.2,none,0.62
2026-06-29T12:41:01,3003,animal,11.95,-154.31,15.27,20.73,31.16,10.43,0.156,0.932,73,212,4,4,77.1,partial,0.72
2026-06-29T12:41:02,3008,vehicle,7.4,67.95,-1.44,20.58,30.29,9.71,4.806,0.858,705,260,227,207,57.5,none,0.8
2026-06-29T12:41:02,3005,bicycle,26.62,165.69,6.27,20.58,21.72,1.14,1.318,0.742,983,238,17,19,89.5,partial,0.46
2026-06-29T12:41:02,3003,person,13.73,-30.61,11.82,20.58,34.55,13.97,0.874,0.953,424,222,22,34,44.0,none,0.92
2026-06-29T12:41:02,3007,unknown,28.44,119.72,14.75,20.58,24.27,3.69,0.366,0.768,852,214,4,6,45.8,partial,0.6
2026-06-29T12:41:03,3015,animal,71.02,-98.52,14.43,20.45,27.15,6.7,0.179,0.931,231,214,4,4,60.0,none,0.59
2026-06-29T12:41:03,3008,person,28.31,143.76,12.11,20.45,29.8,9.35,0.506,0.939,920,221,6,4,44.7,none,0.79
2026-06-29T12:41:03,3010,person,32.95,103.59,16.09,20.45,31.2,10.75,0.563,0.959,806,210,5,8,36.4,heavy,0.51
2026-06-29T12:41:03,3009,vehicle,24.54,121.74,19.8,20.45,47.64,27.19,3.877,0.937,858,199,55,38,47.3,heavy,0.69
2026-06-29T12:41:03,3012,person,39.33,85.51,-1.82,20.45,32.19,11.74,0.259,0.982,755,261,4,4,81.4,none,0.81
2026-06-29T12:41:03,3003,animal,68.3,-34.66,12.49,20.45,26.37,5.92,0.505,0.925,413,220,4,6,78.8,none,0.59
2026-06-29T12:41:03,3014,person,35.74,33.23,-2.49,20.45,33.73,13.28,0.48,0.94,606,263,4,4,83.0,none,0.91
2026-06-29T12:41:03,3001,vehicle,39.09,163.44,7.18,20.45,37.4,16.95,4.073,0.826,976,235,36,31,82.8,none,0.89
2026-06-29T12:41:04,3005,unknown,10.77,127.92,12.39,20.84,20.69,-0.15,2.471,0.632,875,220,80,134,57.3,none,0.57
2026-06-29T12:41:04,3011,vehicle,18.82,-45.66,4.45,20.84,56.27,35.43,4.553,0.781,382,243,84,97,47.9,none,0.98
2026-06-29T12:41:04,3002,unknown,60.05,96.87,23.26,20.84,22.09,1.25,2.127,0.878,787,189,12,11,41.4,heavy,0.35
2026-06-29T12:41:04,3006,person,69.46,163.93,-2.42,20.84,29.54,8.7,0.577,0.974,978,262,4,6,50.3,none,0.68
2026-06-29T12:41:04,3003,bicycle,61.4,88.13,18.74,20.84,17.84,-3.0,0.934,0.717,762,202,5,6,84.3,none,0.49
2026-06-29T12:41:04,3012,person,66.78,-128.18,20.49,20.84,33.15,12.31,0.447,0.987,147,197,4,5,61.4,partial,0.63
2026-06-29T12:41:04,3013,person,43.7,-22.77,-3.24,20.84,34.13,13.29,0.968,0.935,447,265,7,9,62.5,none,0.94
2026-06-29T12:41:05,3006,person,34.18,-72.19,10.52,20.76,34.39,13.63,0.344,0.958,306,226,4,4,79.9,none,0.86
2026-06-29T12:41:05,3008,unknown,26.56,19.29,19.74,20.76,26.17,5.41,0.255,0.915,566,199,4,5,49.7,none,0.76
2026-06-29T12:41:05,3004,bicycle,2.3,-137.71,-3.2,20.76,19.67,-1.09,1.161,0.804,120,265,176,220,80.1,none,0.51
2026-06-29T12:41:05,3003,vehicle,84.05,-62.44,5.77,20.76,43.61,22.85,5.12,0.792,334,239,21,23,43.3,none,0.8
2026-06-29T12:41:05,3010,drone,61.66,-25.56,10.97,20.76,30.74,9.98,0.315,0.719,439,224,4,4,40.2,none,0.75
2026-06-29T12:41:06,3005,unknown,72.71,-142.0,15.38,20.47,22.78,2.31,1.992,0.932,108,212,9,14,35.1,none,0.53
2026-06-29T12:41:06,3007,person,69.63,-67.63,21.74,20.47,31.14,10.67,0.416,0.981,319,194,4,5,76.0,partial,0.65
2026-06-29T12:41:06,3015,person,89.89,-31.01,4.67,20.47,29.08,8.61,1.121,0.983,423,242,4,5,67.6,none,0.72
2026-06-29T12:41:06,3008,unknown,20.65,23.67,12.1,20.47,31.03,10.56,0.426,0.796,579,221,7,6,42.9,partial,0.67
2026-06-29T12:41:06,3003,animal,86.63,-31.97,24.64,20.47,24.35,3.88,0.596,0.97,421,185,4,4,80.8,none,0.61
2026-06-29T12:41:06,3014,person,75.98,120.02,-2.64,20.47,30.76,10.29,1.16,0.95,853,263,5,7,51.1,none,0.77
2026-06-29T12:41:06,3001,person,50.39,-84.82,20.97,20.47,29.02,8.55,1.06,0.963,270,196,7,6,65.5,partial,0.65
2026-06-29T12:41:06,3013,person,69.23,104.89,19.97,20.47,27.35,6.88,0.586,0.977,810,199,4,4,82.0,partial,0.55
2026-06-29T12:41:06,3012,unknown,82.21,30.01,0.84,20.47,22.31,1.84,0.766,0.806,597,253,4,4,85.9,none,0.54
2026-06-29T12:41:07,3004,unknown,20.78,27.39,-3.74,20.86,33.09,12.23,0.372,0.639,589,266,6,10,63.3,partial,0.72
2026-06-29T12:41:07,3009,unknown,85.65,107.48,22.99,20.86,22.09,1.23,2.002,0.652,817,190,8,10,75.9,partial,0.37
2026-06-29T12:41:07,3013,drone,33.65,7.52,11.43,20.86,35.8,14.94,0.166,0.741,533,223,4,5,78.3,none,0.87
2026-06-29T12:41:08,3009,person,74.3,-177.77,24.73,20.44,29.52,9.08,1.197,0.966,6,185,5,5,50.6,none,0.76
2026-06-29T12:41:08,3004,bicycle,47.88,-33.74,24.3,20.44,20.07,-0.37,0.404,0.872,416,186,4,6,84.5,none,0.6
2026-06-29T12:41:08,3014,bicycle,49.38,49.58,21.01,20.44,17.44,-3.0,0.333,0.849,653,196,4,4,75.2,none,0.53
2026-06-29T12:41:08,3015,vehicle,76.74,-144.51,18.3,20.44,35.06,14.62,2.827,0.871,100,203,12,19,59.4,partial,0.65
2026-06-29T12:41:08,3011,person,88.13,-142.9,17.67,20.44,30.28,9.84,0.993,0.95,105,205,4,4,65.2,none,0.69
2026-06-29T12:41:08,3008,vehicle,25.42,-151.91,18.58,20.44,43.39,22.95,4.628,0.917,79,203,63,45,36.3,none,0.87
2026-06-29T12:41:08,3012,animal,52.92,79.02,16.5,20.44,28.18,7.74,0.756,0.95,736,209,5,6,50.2,partial,0.71
2026-06-29T12:41:08,3002,person,86.12,88.33,12.63,20.44,27.67,7.23,0.436,0.969,763,220,4,4,83.5,none,0.74
2026-06-29T12:41:08,3010,vehicle,87.71,-80.15,0.35,20.44,43.22,22.78,5.197,0.913,284,255,20,16,62.7,none,0.79
2026-06-29T12:41:09,3014,unknown,26.04,-93.95,-6.49,20.8,21.2,0.4,2.267,0.82,244,274,30,51,65.6,partial,0.52
2026-06-29T12:41:09,3010,unknown,39.34,14.84,5.5,20.8,33.47,12.67,0.971,0.723,554,240,8,13,48.6,none,0.9
2026-06-29T12:41:09,3011,drone,4.52,-177.18,17.39,20.8,41.5,20.7,0.128,0.81,8,206,9,9,40.6,none,0.85
2026-06-29T12:41:09,3009,bicycle,78.26,72.33,13.5,20.8,22.99,2.19,0.612,0.786,717,217,4,4,40.2,partial,0.4
2026-06-29T12:41:10,3011,person,81.72,110.04,5.46,20.77,31.76,10.99,0.846,0.971,825,240,4,5,88.9,none,0.79
2026-06-29T12:41:10,3010,bicycle,49.28,-98.67,2.08,20.77,19.56,-1.21,0.521,0.809,231,250,4,6,43.1,partial,0.47
2026-06-29T12:41:11,3007,bicycle,71.76,43.51,-4.6,20.82,17.82,-3.0,1.001,0.76,635,269,4,6,81.0,none,0.46
2026-06-29T12:41:11,3004,vehicle,77.67,11.83,13.29,20.82,39.08,18.26,7.738,0.933,545,218,34,60,46.5,none,0.87
2026-06-29T12:41:11,3008,person,15.2,-111.25,1.14,20.82,34.32,13.5,0.559,0.941,195,252,12,19,60.8,none,0.85
2026-06-29T12:41:11,3006,unknown,31.24,128.88,3.57,20.82,24.33,3.51,0.746,0.642,878,245,8,8,82.7,none,0.72
2026-06-29T12:41:11,3003,unknown,66.1,15.57,3.77,20.82,22.45,1.63,1.08,0.629,556,245,5,6,67.3,none,0.45
2026-06-29T12:41:11,3009,bicycle,14.29,-159.2,9.57,20.82,28.75,7.93,1.203,0.779,59,228,29,33,54.1,partial,0.64
2026-06-29T12:41:11,3015,unknown,73.74,-36.94,8.5,20.82,24.79,3.97,0.744,0.648,406,231,4,4,37.4,none,0.54
2026-06-29T12:41:12,3012,unknown,89.44,7.25,18.71,20.82,18.87,-1.95,1.396,0.903,532,202,5,7,43.5,none,0.52
2026-06-29T12:41:12,3015,person,79.99,142.06,21.14,20.82,28.3,7.48,0.726,0.94,916,195,4,6,37.4,none,0.68
2026-06-29T12:41:12,3003,vehicle,82.7,99.56,24.6,20.82,36.09,15.27,4.842,0.857,795,186,20,25,37.2,none,0.88
2026-06-29T12:41:12,3002,person,20.41,-71.79,3.99,20.82,34.52,13.7,0.651,0.987,307,244,11,11,85.8,partial,0.82
2026-06-29T12:41:12,3013,unknown,53.89,-127.92,-3.98,20.82,17.82,-3.0,2.987,0.93,148,267,19,19,87.9,none,0.57
2026-06-29T12:41:12,3009,drone,13.19,-167.43,0.14,20.82,39.3,18.48,0.101,0.717,35,255,4,4,35.6,none,0.85
2026-06-29T12:41:12,3008,vehicle,76.75,117.89,-3.94,20.82,46.11,25.29,6.604,0.763,847,267,30,42,37.5,none,0.77
2026-06-29T12:41:12,3005,animal,1.57,18.97,-2.25,20.82,30.88,10.06,0.581,0.984,565,262,129,110,81.4,none,0.87
2026-06-29T12:41:13,3013,animal,40.41,35.15,4.67,20.78,34.4,13.62,0.763,0.951,611,242,6,7,56.3,none,0.91
2026-06-29T12:41:13,3011,person,33.98,-68.79,20.47,20.78,33.39,12.61,0.907,0.977,316,197,9,13,66.2,partial,0.71
2026-06-29T12:41:13,3002,animal,66.57,-121.18,23.31,20.78,23.05,2.27,0.196,0.972,167,189,4,6,84.2,none,0.49
2026-06-29T12:41:13,3001,person,45.27,6.21,-5.04,20.78,32.88,12.1,1.16,0.934,529,270,8,11,56.0,none,0.96
2026-06-29T12:41:13,3006,person,85.41,162.79,19.77,20.78,30.42,9.64,0.756,0.976,975,199,4,5,64.3,none,0.82
2026-06-29T12:41:13,3003,person,32.7,82.6,16.3,20.78,32.36,11.58,0.786,0.961,746,209,8,12,43.9,none,0.92
2026-06-29T12:41:13,3015,unknown,45.85,-39.5,12.71,20.78,22.49,1.71,1.715,0.932,399,219,13,13,69.0,none,0.67
2026-06-29T12:41:13,3012,person,16.27,33.55,15.72,20.78,35.34,14.56,0.402,0.98,607,211,8,7,88.0,none,0.88
2026-06-29T12:41:14,3011,person,51.05,125.83,-5.93,20.64,33.33,12.69,0.626,0.94,869,272,4,5,72.6,partial,0.8
2026-06-29T12:41:14,3007,person,82.5,116.0,24.48,20.64,27.98,7.34,0.394,0.948,841,186,4,4,62.2,none,0.65
2026-06-29T12:41:14,3006,person,4.73,-85.08,20.58,20.64,30.16,9.52,1.1,0.984,269,197,81,71,38.1,none,0.88
2026-06-29T12:41:14,3001,person,63.76,30.77,21.92,20.64,32.2,11.56,0.854,0.97,599,193,4,5,51.7,none,0.75
2026-06-29T12:41:14,3009,person,55.92,-32.83,23.33,20.64,35.11,14.47,1.2,0.951,418,189,7,7,46.5,none,0.85
2026-06-29T12:41:14,3003,person,57.14,65.75,12.42,20.64,36.25,15.61,1.151,0.96,699,220,7,7,75.9,none,0.85
2026-06-29T12:41:14,3012,person,60.94,-179.01,9.49,20.64,32.89,12.25,0.761,0.951,2,229,4,4,69.2,partial,0.66
2026-06-29T12:41:14,3002,person,21.3,155.19,-4.12,20.64,32.37,11.73,0.425,0.973,953,267,6,9,75.0,partial,0.83
2026-06-29T12:41:14,3008,person,2.54,72.83,14.42,20.64,31.28,10.64,1.014,0.932,719,214,139,160,56.5,none,0.85
2026-06-29T12:41:15,3006,unknown,45.97,172.89,20.92,20.5,17.97,-2.53,2.118,0.803,1003,196,16,20,72.9,heavy,0.35
2026-06-29T12:41:15,3013,unknown,21.97,84.05,4.21,20.5,25.35,4.85,1.545,0.764,751,244,24,27,55.6,none,0.71
2026-06-29T12:41:15,3011,person,28.7,-39.18,10.46,20.5,34.18,13.68,1.174,0.971,400,226,14,19,42.6,none,0.88
2026-06-29T12:41:15,3003,bicycle,74.46,173.04,16.98,20.5,19.79,-0.71,0.348,0.883,1004,207,4,4,84.1,none,0.45
2026-06-29T12:41:15,3005,animal,31.41,-52.52,24.26,20.5,33.93,13.43,0.31,0.97,362,186,4,6,48.4,none,0.91
2026-06-29T12:41:15,3002,person,29.07,-41.15,22.32,20.5,33.92,13.42,0.995,0.982,394,192,11,12,77.7,none,0.83
2026-06-29T12:41:15,3015,person,29.53,55.21,12.66,20.5,35.49,14.99,1.176,0.979,669,219,13,16,79.9,none,0.97
2026-06-29T12:41:15,3010,person,89.39,30.22,21.9,20.5,32.29,11.79,0.299,0.982,597,193,4,4,46.6,none,0.8
2026-06-29T12:41:16,3013,vehicle,60.77,104.92,-1.3,20.39,54.13,33.74,7.047,0.897,810,259,40,31,79.3,none,0.75
2026-06-29T12:41:16,3015,unknown,24.68,-93.41,7.46,20.39,30.45,10.06,1.344,0.693,246,234,19,19,83.9,none,0.91
2026-06-29T12:41:16,3010,unknown,74.11,152.42,5.12,20.39,25.79,5.4,2.627,0.915,945,241,12,10,65.7,none,0.58
2026-06-29T12:41:16,3008,person,52.4,-9.88,21.14,20.39,30.99,10.6,0.471,0.95,483,195,4,4,89.8,none,0.91
2026-06-29T12:41:16,3014,person,43.04,10.54,15.66,20.39,32.09,11.7,0.395,0.972,541,211,4,5,61.7,none,0.95
2026-06-29T12:41:16,3007,unknown,19.48,62.85,11.63,20.39,24.82,4.43,1.91,0.614,690,222,34,55,70.4,none,0.68
2026-06-29T12:41:16,3009,person,82.69,34.05,-1.85,20.39,30.51,10.12,1.03,0.945,608,261,4,4,88.5,none,0.8
2026-06-29T12:41:16,3012,vehicle,78.43,132.94,-4.83,20.39,39.05,18.66,5.751,0.939,890,269,25,41,50.0,none,0.87
2026-06-29T12:41:17,3007,person,22.38,-78.53,0.82,20.46,33.61,13.15,0.653,0.937,288,253,10,17,86.8,none,0.9
2026-06-29T12:41:17,3002,vehicle,58.47,71.38,12.26,20.46,45.09,24.63,7.269,0.843,715,221,43,49,43.1,none,0.95
2026-06-29T12:41:18,3003,animal,53.28,-80.13,7.59,20.65,23.83,3.18,0.526,0.939,284,234,4,5,70.5,none,0.71
2026-06-29T12:41:18,3005,unknown,16.4,95.0,16.96,20.65,38.84,18.19,2.903,0.735,782,207,61,101,65.3,none,0.86
2026-06-29T12:41:18,3012,animal,46.0,-150.63,-4.44,20.65,33.35,12.7,0.251,0.981,83,268,4,4,66.8,partial,0.84
2026-06-29T12:41:18,3006,unknown,82.37,110.33,-3.5,20.65,17.69,-2.96,1.206,0.976,825,265,5,8,43.6,none,0.54
2026-06-29T12:41:18,3002,unknown,17.52,109.53,21.54,20.65,35.21,14.56,2.244,0.893,823,194,44,38,51.0,none,0.87
2026-06-29T12:41:18,3004,person,22.65,-100.65,-5.03,20.65,33.45,12.8,1.053,0.979,225,270,16,28,67.2,partial,0.84
2026-06-29T12:41:18,3001,person,41.06,66.98,11.64,20.65,31.48,10.83,1.136,0.962,702,222,9,15,37.2,none,0.81
2026-06-29T12:41:18,3007,vehicle,80.55,88.71,-4.11,20.65,43.31,22.66,3.982,0.774,764,267,17,30,79.8,heavy,0.57
2026-06-29T12:41:19,3007,person,16.38,-81.11,-5.86,20.49,30.98,10.49,1.043,0.952,281,272,22,26,83.5,none,0.8
2026-06-29T12:41:19,3005,vehicle,25.58,-88.3,-5.08,20.49,32.8,12.31,5.307,0.931,260,270,72,88,45.9,none,0.93
2026-06-29T12:41:19,3006,person,62.87,6.54,24.77,20.49,31.45,10.96,0.39,0.988,530,185,4,6,63.4,none,0.78
2026-06-29T12:41:19,3011,unknown,75.07,-72.2,-7.33,20.49,19.05,-1.44,1.296,0.933,306,276,6,5,80.9,none,0.53
2026-06-29T12:41:19,3008,vehicle,46.29,-53.7,9.2,20.49,35.39,14.9,6.214,0.911,359,229,46,59,52.4,none,0.84
2026-06-29T12:41:20,3014,person,55.74,169.41,15.1,20.36,31.79,11.43,0.767,0.982,993,213,4,5,73.8,partial,0.72
2026-06-29T12:41:20,3005,person,70.49,55.82,23.62,20.36,32.14,11.78,0.766,0.976,670,188,4,6,83.8,partial,0.62
2026-06-29T12:41:20,3003,person,28.06,-167.85,-2.87,20.36,35.97,15.61,0.326,0.949,34,264,4,6,53.8,none,0.83
2026-06-29T12:41:20,3002,unknown,31.6,-141.59,5.11,20.36,27.52,7.16,0.376,0.733,109,241,4,4,43.6,none,0.81
2026-06-29T12:41:20,3006,person,53.37,-177.26,6.46,20.36,31.26,10.9,1.127,0.936,7,237,7,10,83.1,partial,0.78
2026-06-29T12:41:20,3013,person,39.3,150.55,11.97,20.36,32.35,11.99,0.679,0.937,940,221,6,7,62.9,partial,0.8
2026-06-29T12:41:20,3012,vehicle,7.01,155.63,12.32,20.36,40.51,20.15,4.1,0.81,954,220,204,195,52.8,none,0.86
2026-06-29T12:41:21,3013,bicycle,60.75,-131.84,-5.45,20.42,19.14,-1.28,0.755,0.773,136,271,4,6,78.5,none,0.5
2026-06-29T12:41:21,3004,vehicle,55.49,-150.06,-2.0,20.42,45.92,25.5,6.339,0.791,85,261,39,37,82.7,partial,0.81
2026-06-29T12:41:21,3008,animal,66.6,-102.99,-1.72,20.42,35.36,14.94,0.47,0.922,219,260,4,4,75.3,partial,0.77
2026-06-29T12:41:22,3013,bicycle,57.96,-130.39,-2.4,20.63,17.63,-3.0,1.134,0.807,141,262,6,5,44.8,partial,0.47
2026-06-29T12:41:22,3011,person,48.51,-20.23,18.26,20.63,31.14,10.51,1.161,0.944,454,204,8,10,64.8,none,0.83
2026-06-29T12:41:22,3012,person,21.07,-45.81,7.45,20.63,32.53,11.9,0.856,0.96,381,234,14,17,73.5,none,0.84
2026-06-29T12:41:22,3004,vehicle,56.32,143.23,12.63,20.63,46.38,25.75,5.155,0.91,919,220,32,34,81.8,none,0.88
2026-06-29T12:41:22,3005,vehicle,28.65,47.34,9.56,20.63,47.97,27.34,5.25,0.833,646,228,64,78,71.9,partial,0.71
2026-06-29T12:41:22,3010,person,82.19,-155.12,21.03,20.63,32.49,11.86,0.674,0.95,70,196,4,6,49.1,none,0.82
2026-06-29T12:41:23,3003,vehicle,66.78,-80.62,20.88,20.76,38.29,17.53,6.819,0.898,282,196,35,53,42.4,none,0.89
2026-06-29T12:41:23,3005,person,3.06,-175.11,23.82,20.76,32.56,11.8,0.533,0.959,13,188,60,97,63.8,heavy,0.56
2026-06-29T12:41:23,3014,person,67.95,-3.75,-4.45,20.76,30.9,10.14,0.758,0.93,501,268,4,6,59.8,none,0.73
2026-06-29T12:41:24,3003,person,24.55,17.05,-7.59,20.79,34.51,13.72,0.261,0.943,560,277,4,5,72.4,none,0.87
2026-06-29T12:41:24,3015,person,73.8,44.64,-4.07,20.79,30.61,9.82,0.593,0.936,638,267,4,5,40.2,heavy,0.5
2026-06-29T12:41:24,3014,person,19.89,-139.11,2.0,20.79,34.83,14.04,0.282,0.937,116,250,4,5,36.8,none,0.92
2026-06-29T12:41:24,3013,bicycle,33.24,-174.36,3.65,20.79,24.58,3.79,0.759,0.819,16,245,7,8,73.8,none,0.73
2026-06-29T12:41:24,3006,unknown,53.23,60.72,8.35,20.79,17.79,-3.0,0.682,0.946,684,232,4,5,70.3,partial,0.48
2026-06-29T12:41:24,3007,person,49.21,128.41,13.25,20.79,33.35,12.56,0.98,0.975,877,218,6,4,75.5,none,0.84
2026-06-29T12:41:24,3008,animal,15.96,-133.18,4.3,20.79,31.09,10.3,0.798,0.959,133,243,17,14,44.7,none,0.78
2026-06-29T12:41:24,3012,person,71.48,-21.94,-1.68,20.79,29.74,8.95,0.753,0.971,449,260,4,4,52.7,partial,0.61
2026-06-29T12:41:25,3004,person,59.67,172.94,-7.34,20.74,33.47,12.73,0.541,0.984,1003,276,4,4,89.1,heavy,0.63
2026-06-29T12:41:25,3014,animal,86.89,141.04,0.37,20.74,25.03,4.29,0.467,0.963,913,254,4,5,52.2,partial,0.5
2026-06-29T12:41:25,3003,unknown,70.46,7.14,8.78,20.74,26.98,6.24,2.062,0.601,532,231,10,17,71.6,none,0.58
2026-06-29T12:41:25,3010,person,50.85,146.19,0.02,20.74,33.77,13.03,0.31,0.951,927,255,4,4,63.1,none,0.95
2026-06-29T12:41:26,3015,person,51.13,-102.92,14.91,20.59,31.41,10.82,0.968,0.946,219,213,6,5,76.0,none,0.81
