timestamp,mission_elapsed_s,track_id,target_class,range_m,azimuth_deg,elevation_deg,local_solar_incidence_deg,illumination_condition,estimated_surface_temp_c,background_temp_c,thermal_contrast_c,emissivity_estimate,thermal_inertia_proxy,hotspot_area_m2,cold_shadow_fraction,image_x_px,image_y_px,bbox_width_px,bbox_height_px,netd_mk,confidence
2026-06-29T12:48:24,2904,6108,lander_leg,89.67,142.21,33.79,7.4,deep_shadow,-163.82,-119.79,-44.03,0.658,0.428,2.854,0.589,916,159,13,21,75.6,0.57
2026-06-29T12:48:24,2904,6113,regolith_mound,83.41,90.11,26.11,7.4,deep_shadow,-137.64,-119.79,-17.85,0.938,0.473,4.122,0.219,768,181,20,25,47.9,0.35
2026-06-29T12:48:24,2904,6123,rover_track,68.49,-9.32,9.26,7.4,deep_shadow,-126.72,-119.79,-6.94,0.863,0.626,0.817,0.275,485,229,5,9,86.7,0.31
2026-06-29T12:48:25,2905,6106,equipment,10.91,-170.31,-1.15,6.4,deep_shadow,-97.59,-92.5,-5.09,0.875,0.262,0.019,0.206,27,259,3,3,75.1,0.56
2026-06-29T12:48:25,2905,6120,lander_leg,8.84,-84.9,15.85,6.4,deep_shadow,-97.75,-92.5,-5.25,0.639,0.147,1.504,0.195,270,210,71,78,52.4,0.56
2026-06-29T12:48:25,2905,6108,crater_rim,12.91,78.94,0.23,6.4,deep_shadow,-113.33,-92.5,-20.83,0.911,0.1,2.061,0.212,736,255,67,123,63.5,0.52
2026-06-29T12:48:25,2905,6107,rover_track,9.94,-68.91,3.26,6.4,deep_shadow,-82.83,-92.5,9.67,0.932,0.689,1.804,0.049,315,246,76,132,37.8,0.48
2026-06-29T12:48:25,2905,6121,crater_rim,61.29,-31.86,27.62,6.4,deep_shadow,-96.92,-92.5,-4.42,0.879,0.657,0.324,0.25,421,177,3,5,79.4,0.31
2026-06-29T12:48:25,2905,6110,regolith_mound,48.64,155.41,-2.09,6.4,deep_shadow,-131.9,-92.5,-39.4,0.97,0.426,1.983,0.495,954,261,17,30,50.0,0.52
2026-06-29T12:48:25,2905,6105,crater_rim,63.16,-61.82,19.14,6.4,deep_shadow,-84.99,-92.5,7.51,0.963,0.563,4.234,0.045,336,201,28,41,62.2,0.35
2026-06-29T12:48:25,2905,6115,boulder,22.09,44.41,22.6,6.4,deep_shadow,-135.48,-92.5,-42.98,0.878,0.517,3.66,0.703,638,191,69,111,107.1,0.7
2026-06-29T12:48:25,2905,6111,small_rock,24.3,160.33,15.32,6.4,deep_shadow,-89.58,-92.5,2.92,0.913,0.318,5.447,0.125,968,212,94,77,75.2,0.4
2026-06-29T12:48:26,2906,6107,small_rock,26.58,158.81,24.72,5.2,deep_shadow,-58.9,-42.02,-16.89,0.863,0.493,5.3,0.358,963,185,83,86,80.2,0.45
2026-06-29T12:48:26,2906,6106,regolith_mound,104.42,-76.39,29.26,5.2,deep_shadow,-59.66,-42.02,-17.64,0.913,0.305,2.838,0.236,294,172,11,19,86.0,0.3
2026-06-29T12:48:26,2906,6102,crater_rim,37.18,-36.64,19.98,5.2,deep_shadow,-76.1,-42.02,-34.09,0.889,0.362,0.935,0.353,407,199,10,12,44.8,0.53
2026-06-29T12:48:26,2906,6114,rover_track,5.94,16.85,30.0,5.2,deep_shadow,-56.86,-42.02,-14.84,0.961,0.48,0.907,0.23,559,170,64,113,48.4,0.5
2026-06-29T12:48:26,2906,6119,equipment,72.17,129.35,7.23,5.2,deep_shadow,-45.55,-42.02,-3.53,0.586,0.369,1.641,0.159,879,235,9,7,93.3,0.41
2026-06-29T12:48:26,2906,6112,lander_leg,35.35,10.71,25.93,5.2,deep_shadow,-49.84,-42.02,-7.82,0.707,0.44,5.565,0.265,542,182,66,42,48.6,0.51
2026-06-29T12:48:27,2907,6113,boulder,8.79,4.78,-13.88,7.0,deep_shadow,-162.74,-131.85,-30.89,0.903,0.248,1.115,0.403,525,295,53,79,52.5,0.69
2026-06-29T12:48:27,2907,6109,small_rock,58.34,-161.49,1.22,7.0,deep_shadow,-166.44,-131.85,-34.59,0.876,0.19,5.433,0.347,52,252,39,23,75.3,0.49
2026-06-29T12:48:27,2907,6107,shadow_edge,83.49,81.26,2.49,7.0,deep_shadow,-154.42,-131.85,-22.57,0.824,0.647,3.367,0.307,743,248,16,25,107.7,0.37
2026-06-29T12:48:28,2908,6109,equipment,39.86,-93.4,34.45,7.7,deep_shadow,-127.98,-108.7,-19.28,0.752,0.181,0.421,0.217,246,158,4,4,77.1,0.57
2026-06-29T12:48:28,2908,6104,boulder,103.56,106.01,-6.74,7.7,deep_shadow,-113.2,-108.7,-4.5,0.883,0.605,0.031,0.074,813,275,3,5,36.5,0.36
2026-06-29T12:48:28,2908,6119,rover_track,18.62,-9.16,22.58,7.7,deep_shadow,-154.69,-108.7,-45.99,0.866,0.581,2.959,0.758,485,191,66,56,36.5,0.6
2026-06-29T12:48:28,2908,6108,shadow_edge,95.41,88.6,-5.96,7.7,deep_shadow,-136.11,-108.7,-27.41,0.963,0.402,1.34,0.349,764,272,5,5,58.7,0.36
2026-06-29T12:48:28,2908,6121,regolith_mound,20.96,-132.42,21.6,7.7,deep_shadow,-171.44,-108.7,-62.74,0.978,0.123,1.259,0.799,135,194,25,21,50.6,0.69
2026-06-29T12:48:28,2908,6105,rover_track,3.6,-114.46,-10.39,7.7,deep_shadow,-105.83,-108.7,2.87,0.884,0.461,3.643,0.116,186,285,320,260,55.0,0.45
2026-06-29T12:48:28,2908,6106,equipment,63.32,-121.26,34.99,7.7,deep_shadow,-101.28,-108.7,7.42,0.64,0.371,4.491,0.025,167,156,29,45,107.6,0.47
2026-06-29T12:48:28,2908,6115,boulder,52.37,21.2,-15.59,7.7,deep_shadow,-117.16,-108.7,-8.46,0.932,0.318,5.274,0.115,572,300,42,60,58.5,0.49
2026-06-29T12:48:28,2908,6120,crater_rim,30.64,86.09,-2.84,7.7,deep_shadow,-128.06,-108.7,-19.36,0.919,0.164,5.35,0.303,756,264,73,49,97.3,0.47
2026-06-29T12:48:28,2908,6110,lander_leg,48.12,-141.82,29.32,7.7,deep_shadow,-140.91,-108.7,-32.21,0.785,0.53,5.898,0.29,108,172,51,56,87.5,0.62
2026-06-29T12:48:28,2908,6113,crater_rim,14.9,78.52,25.48,7.7,deep_shadow,-121.91,-108.7,-13.21,0.968,0.645,3.609,0.252,735,183,101,123,65.9,0.47
2026-06-29T12:48:29,2909,6122,rover_track,58.03,-115.12,0.59,4.6,deep_shadow,-114.56,-102.65,-11.91,0.935,0.708,5.715,0.102,184,254,41,23,77.8,0.38
2026-06-29T12:48:29,2909,6108,shadow_edge,104.12,24.33,29.46,4.6,deep_shadow,-133.68,-102.65,-31.03,0.963,0.407,4.566,0.351,581,172,18,27,109.6,0.37
2026-06-29T12:48:29,2909,6102,unknown,6.54,28.82,0.78,4.6,deep_shadow,-107.94,-102.65,-5.28,0.882,0.143,4.731,0.264,593,253,303,260,94.1,0.44
2026-06-29T12:48:29,2909,6117,small_rock,7.28,-23.4,-9.1,4.6,deep_shadow,-118.81,-102.65,-16.16,0.861,0.663,0.055,0.348,445,281,3,3,48.0,0.49
2026-06-29T12:48:29,2909,6119,unknown,74.04,-41.2,18.47,4.6,deep_shadow,-146.83,-102.65,-44.17,0.902,0.486,0.759,0.573,394,203,4,3,85.0,0.49
2026-06-29T12:48:29,2909,6105,small_rock,26.41,-166.87,-10.29,4.6,deep_shadow,-125.19,-102.65,-22.54,0.947,0.588,3.319,0.422,37,285,52,60,94.0,0.48
2026-06-29T12:48:29,2909,6123,crater_rim,71.62,19.96,-4.09,4.6,deep_shadow,-137.67,-102.65,-35.02,0.967,0.136,3.095,0.537,568,267,18,29,105.0,0.44
2026-06-29T12:48:29,2909,6113,shadow_edge,61.9,123.81,-3.71,4.6,deep_shadow,-155.91,-102.65,-53.26,0.869,0.254,3.69,0.645,864,266,25,20,109.8,0.56
2026-06-29T12:48:30,2910,6101,boulder,47.36,-98.28,7.4,5.8,deep_shadow,-193.65,-139.58,-54.07,0.888,0.26,1.424,0.483,232,234,12,6,77.1,0.73
2026-06-29T12:48:30,2910,6123,crater_rim,67.91,-59.87,4.4,5.8,deep_shadow,-188.98,-139.58,-49.4,0.879,0.304,3.33,0.65,341,243,20,15,73.7,0.52
2026-06-29T12:48:30,2910,6102,regolith_mound,35.68,85.49,12.03,5.8,deep_shadow,-195.96,-139.58,-56.38,0.948,0.432,1.105,0.479,755,221,13,11,73.8,0.65
2026-06-29T12:48:30,2910,6111,regolith_mound,48.26,147.28,-10.63,5.8,deep_shadow,-140.47,-139.58,-0.89,0.928,0.203,3.278,0.079,930,286,28,53,59.5,0.34
2026-06-29T12:48:30,2910,6106,boulder,32.92,-121.4,-10.72,5.8,deep_shadow,-168.33,-139.58,-28.75,0.887,0.486,2.775,0.618,166,286,35,55,87.2,0.6
2026-06-29T12:48:31,2911,6102,unknown,77.47,13.2,19.83,6.8,deep_shadow,-134.81,-131.32,-3.49,0.719,0.28,1.099,0.089,549,199,5,5,86.2,0.29
2026-06-29T12:48:31,2911,6110,regolith_mound,9.27,-31.54,31.35,6.8,deep_shadow,-143.46,-131.32,-12.13,0.931,0.595,1.732,0.116,422,166,78,68,97.8,0.49
2026-06-29T12:48:31,2911,6113,regolith_mound,57.84,56.78,0.74,6.8,deep_shadow,-130.54,-131.32,0.78,0.912,0.778,5.492,0.173,673,253,39,47,91.6,0.31
2026-06-29T12:48:32,2912,6107,equipment,101.43,-9.13,3.77,5.4,deep_shadow,-70.73,-75.92,5.19,0.552,0.727,4.584,0.145,486,245,18,13,60.4,0.36
2026-06-29T12:48:32,2912,6108,rover_track,14.82,-75.83,14.86,5.4,deep_shadow,-89.34,-75.92,-13.42,0.968,0.479,3.305,0.35,296,213,93,110,69.7,0.46
2026-06-29T12:48:32,2912,6109,small_rock,51.75,68.59,7.02,5.4,deep_shadow,-79.57,-75.92,-3.66,0.843,0.083,2.225,0.168,707,236,18,20,53.1,0.34
2026-06-29T12:48:32,2912,6116,small_rock,47.21,-32.08,5.95,5.4,deep_shadow,-113.26,-75.92,-37.34,0.936,0.813,4.625,0.411,420,239,41,50,102.5,0.52
2026-06-29T12:48:32,2912,6120,crater_floor,58.75,-137.56,14.31,5.4,deep_shadow,-115.87,-75.92,-39.96,0.921,0.326,0.342,0.54,120,215,3,4,93.2,0.5
2026-06-29T12:48:32,2912,6112,small_rock,31.2,-38.41,19.98,5.4,deep_shadow,-135.45,-75.92,-59.53,0.91,0.527,1.068,0.826,402,199,14,25,59.9,0.65
2026-06-29T12:48:32,2912,6113,small_rock,33.16,78.39,-2.67,5.4,deep_shadow,-91.19,-75.92,-15.28,0.858,0.585,6.255,0.146,734,263,79,129,60.5,0.45
2026-06-29T12:48:33,2913,6119,shadow_edge,83.7,102.59,-17.31,5.8,deep_shadow,-101.61,-74.3,-27.31,0.906,0.457,2.488,0.466,803,305,12,17,65.4,0.38
2026-06-29T12:48:33,2913,6114,shadow_edge,63.95,52.69,-8.22,5.8,deep_shadow,-103.64,-74.3,-29.35,0.898,0.098,3.227,0.339,661,279,21,22,63.6,0.45
2026-06-29T12:48:33,2913,6105,crater_rim,39.28,-31.6,-14.35,5.8,deep_shadow,-56.0,-74.3,18.3,0.908,0.736,6.543,0.121,422,296,69,71,57.5,0.46
2026-06-29T12:48:33,2913,6112,regolith_mound,36.13,-97.21,14.84,5.8,deep_shadow,-111.67,-74.3,-37.38,0.967,0.193,2.497,0.413,235,213,29,35,53.3,0.55
2026-06-29T12:48:33,2913,6117,rover_track,60.56,167.52,9.46,5.8,deep_shadow,-86.45,-74.3,-12.15,0.901,0.291,4.24,0.213,988,229,29,50,75.3,0.37
2026-06-29T12:48:33,2913,6104,rover_track,45.36,-30.47,0.25,5.8,deep_shadow,-84.72,-74.3,-10.42,0.948,0.412,1.71,0.314,425,255,15,25,59.7,0.38
2026-06-29T12:48:33,2913,6116,unknown,20.98,-168.2,7.88,5.8,deep_shadow,-65.75,-74.3,8.54,0.959,0.175,1.248,0.045,33,233,24,15,106.2,0.45
2026-06-29T12:48:33,2913,6118,small_rock,36.28,63.77,7.35,5.8,deep_shadow,-90.74,-74.3,-16.44,0.866,0.639,5.1,0.387,693,235,59,56,109.7,0.43
2026-06-29T12:48:33,2913,6103,crater_floor,10.6,51.37,-4.97,5.8,deep_shadow,-72.07,-74.3,2.23,0.966,0.353,4.683,0.162,658,270,185,260,93.0,0.42
2026-06-29T12:48:33,2913,6110,boulder,94.04,-73.01,0.38,5.8,deep_shadow,-106.52,-74.3,-32.23,0.907,0.419,4.683,0.397,304,254,20,32,55.8,0.51
2026-06-29T12:48:34,2914,6114,boulder,43.63,-85.61,-10.65,7.7,deep_shadow,-109.91,-53.66,-56.25,0.87,0.484,0.508,0.805,268,286,4,3,109.8,0.72
2026-06-29T12:48:34,2914,6107,crater_rim,106.86,75.42,30.98,7.7,deep_shadow,-61.61,-53.66,-7.95,0.958,0.248,2.245,0.149,726,167,8,12,60.7,0.25
2026-06-29T12:48:34,2914,6111,boulder,74.76,9.08,26.49,7.7,deep_shadow,-60.98,-53.66,-7.32,0.931,0.284,1.056,0.115,537,180,5,3,94.8,0.44
2026-06-29T12:48:35,2915,6109,small_rock,48.71,-113.26,34.91,5.3,deep_shadow,-138.62,-138.82,0.2,0.896,0.14,4.51,0.165,189,156,38,58,85.3,0.33
2026-06-29T12:48:35,2915,6115,small_rock,78.26,68.33,10.74,5.3,deep_shadow,-154.42,-138.82,-15.6,0.862,0.272,5.34,0.271,706,225,28,34,68.5,0.34
2026-06-29T12:48:35,2915,6123,regolith_mound,44.89,-155.47,2.69,5.3,deep_shadow,-150.72,-138.82,-11.91,0.969,0.214,2.734,0.199,69,248,25,34,51.3,0.4
2026-06-29T12:48:35,2915,6102,boulder,93.09,112.21,17.5,5.3,deep_shadow,-169.43,-138.82,-30.61,0.957,0.331,1.747,0.596,831,206,7,9,45.0,0.48
2026-06-29T12:48:35,2915,6117,unknown,84.75,66.51,28.2,5.3,deep_shadow,-177.13,-138.82,-38.31,0.926,0.21,3.586,0.41,701,175,17,21,55.6,0.45
2026-06-29T12:48:35,2915,6101,crater_rim,63.59,-12.79,17.33,5.3,deep_shadow,-138.94,-138.82,-0.12,0.969,0.444,6.349,0.211,475,206,41,40,78.8,0.29
2026-06-29T12:48:35,2915,6110,crater_rim,94.5,143.64,-8.3,5.3,deep_shadow,-134.42,-138.82,4.4,0.871,0.155,5.858,0.011,920,279,26,29,44.3,0.26
2026-06-29T12:48:35,2915,6103,rover_track,83.24,-9.48,27.03,5.3,deep_shadow,-167.24,-138.82,-28.42,0.919,0.411,4.18,0.36,485,179,21,16,72.4,0.4
2026-06-29T12:48:35,2915,6113,unknown,85.7,-78.33,15.1,5.3,deep_shadow,-140.02,-138.82,-1.2,0.791,0.855,6.152,0.258,289,213,30,19,88.9,0.25
2026-06-29T12:48:36,2916,6119,crater_rim,73.5,-66.1,28.78,7.9,deep_shadow,-115.04,-84.55,-30.5,0.882,0.325,2.648,0.173,323,174,15,26,58.4,0.45
2026-06-29T12:48:36,2916,6110,crater_rim,60.35,4.38,25.14,7.9,deep_shadow,-91.93,-84.55,-7.38,0.871,0.234,0.482,0.149,524,184,3,5,47.9,0.34
2026-06-29T12:48:36,2916,6115,small_rock,8.15,29.0,-9.25,7.9,deep_shadow,-89.04,-84.55,-4.49,0.92,0.065,1.297,0.134,594,282,66,73,74.2,0.44
2026-06-29T12:48:36,2916,6120,small_rock,101.2,-84.55,-5.7,7.9,deep_shadow,-76.63,-84.55,7.91,0.872,0.56,3.206,0.073,271,272,13,18,37.6,0.26
2026-06-29T12:48:36,2916,6109,small_rock,30.4,145.28,-6.43,7.9,deep_shadow,-113.3,-84.55,-28.75,0.863,0.339,0.706,0.185,925,274,9,10,52.3,0.53
2026-06-29T12:48:36,2916,6102,crater_floor,107.9,43.26,-17.91,7.9,deep_shadow,-101.05,-84.55,-16.5,0.945,0.217,6.248,0.147,635,306,24,41,75.2,0.29
2026-06-29T12:48:36,2916,6101,small_rock,87.48,-119.04,33.31,7.9,deep_shadow,-88.11,-84.55,-3.56,0.942,0.226,1.538,0.151,173,161,7,7,106.4,0.26
2026-06-29T12:48:37,2917,6107,crater_floor,5.22,49.94,-3.53,6.2,deep_shadow,-146.43,-159.03,12.6,0.955,0.303,1.37,0.045,654,266,110,192,96.8,0.51
2026-06-29T12:48:37,2917,6123,regolith_mound,61.1,-99.79,26.01,6.2,deep_shadow,-162.34,-159.03,-3.31,0.926,0.317,2.302,0.232,228,182,15,18,100.8,0.31
2026-06-29T12:48:37,2917,6105,unknown,79.22,-47.16,-4.94,6.2,deep_shadow,-180.7,-159.03,-21.67,0.948,0.368,3.719,0.384,377,270,19,31,98.2,0.36
2026-06-29T12:48:37,2917,6116,regolith_mound,10.42,14.78,14.08,6.2,deep_shadow,-193.0,-159.03,-33.96,0.928,0.368,3.016,0.47,554,215,121,156,100.3,0.58
2026-06-29T12:48:37,2917,6121,shadow_edge,24.82,-71.22,25.07,6.2,deep_shadow,-227.23,-159.03,-68.2,0.875,0.305,0.773,0.988,309,184,13,18,108.2,0.7
2026-06-29T12:48:37,2917,6102,lander_leg,13.66,-25.91,13.68,6.2,deep_shadow,-156.51,-159.03,2.52,0.669,0.343,1.628,0.115,438,217,50,39,70.1,0.54
2026-06-29T12:48:37,2917,6111,equipment,71.63,-16.4,34.18,6.2,deep_shadow,-156.03,-159.03,3.0,0.723,0.429,6.654,0.065,465,158,39,61,97.3,0.42
2026-06-29T12:48:38,2918,6113,crater_floor,44.63,-156.61,14.25,6.3,deep_shadow,-147.74,-122.5,-25.24,0.94,0.191,0.202,0.299,66,215,3,4,92.7,0.47
2026-06-29T12:48:38,2918,6104,regolith_mound,86.98,61.81,31.94,6.3,deep_shadow,-116.66,-122.5,5.84,0.949,0.743,6.709,0.092,687,165,32,35,73.9,0.28
2026-06-29T12:48:38,2918,6118,small_rock,97.74,79.29,-7.43,6.3,deep_shadow,-121.89,-122.5,0.61,0.932,0.33,7.098,0.073,737,277,30,48,41.8,0.25
2026-06-29T12:48:39,2919,6110,shadow_edge,43.39,-21.71,-0.14,4.9,deep_shadow,-105.23,-73.73,-31.5,0.909,0.379,3.349,0.405,450,256,32,39,52.4,0.5
2026-06-29T12:48:39,2919,6121,small_rock,57.26,109.23,0.1,4.9,deep_shadow,-70.88,-73.73,2.86,0.921,0.342,1.398,0.035,822,255,10,16,46.5,0.34
2026-06-29T12:48:39,2919,6116,crater_rim,38.2,-74.23,13.92,4.9,deep_shadow,-120.25,-73.73,-46.52,0.949,0.339,3.532,0.579,300,216,38,66,79.4,0.58
2026-06-29T12:48:39,2919,6117,boulder,20.3,61.82,22.16,4.9,deep_shadow,-111.06,-73.73,-37.33,0.864,0.549,2.641,0.652,687,192,54,75,42.2,0.68
2026-06-29T12:48:40,2920,6110,rover_track,75.63,-33.35,-4.24,9.1,low_sun,-6.08,3.08,-9.16,0.96,0.428,4.692,0.27,417,268,26,45,64.8,0.31
2026-06-29T12:48:40,2920,6107,boulder,39.87,-96.39,-14.42,9.1,low_sun,-23.17,3.08,-26.25,0.913,0.381,1.225,0.331,237,297,12,14,44.6,0.6
2026-06-29T12:48:40,2920,6111,rover_track,63.57,-73.91,15.39,9.1,low_sun,1.35,3.08,-1.72,0.95,0.429,5.309,0.09,301,212,35,37,110.0,0.31
2026-06-29T12:48:40,2920,6106,boulder,76.85,-38.65,-4.41,9.1,low_sun,-5.77,3.08,-8.85,0.932,0.713,2.162,0.17,402,268,11,20,74.7,0.43
2026-06-29T12:48:40,2920,6120,lander_leg,25.84,29.31,30.94,9.1,low_sun,-8.93,3.08,-12.0,0.671,0.296,2.934,0.048,595,168,47,35,100.1,0.58
2026-06-29T12:48:40,2920,6115,unknown,98.89,-23.17,3.84,9.1,low_sun,-18.36,3.08,-21.44,0.708,0.48,1.931,0.273,446,245,8,13,36.9,0.33
2026-06-29T12:48:41,2921,6104,equipment,69.91,146.41,26.63,5.3,deep_shadow,-81.94,-85.06,3.12,0.758,0.623,2.391,0.04,928,180,14,24,109.1,0.43
2026-06-29T12:48:41,2921,6112,shadow_edge,98.96,93.17,-14.26,5.3,deep_shadow,-157.85,-85.06,-72.79,0.949,0.298,1.085,0.688,777,296,4,6,53.2,0.59
2026-06-29T12:48:41,2921,6110,crater_rim,102.25,-89.06,-2.06,5.3,deep_shadow,-105.55,-85.06,-20.49,0.904,0.198,1.775,0.308,258,261,7,10,66.6,0.31
2026-06-29T12:48:42,2922,6118,boulder,100.25,153.89,15.13,6.4,deep_shadow,-130.17,-121.96,-8.21,0.891,0.2,2.294,0.36,949,212,9,7,58.1,0.36
2026-06-29T12:48:42,2922,6109,crater_rim,16.36,168.79,33.64,6.4,deep_shadow,-140.09,-121.96,-18.14,0.869,0.452,0.629,0.37,992,160,16,24,86.2,0.48
2026-06-29T12:48:42,2922,6123,shadow_edge,99.76,-175.6,19.58,6.4,deep_shadow,-177.84,-121.96,-55.89,0.836,0.528,1.19,0.717,12,200,5,4,61.9,0.49
2026-06-29T12:48:42,2922,6102,small_rock,59.64,37.15,18.79,6.4,deep_shadow,-170.1,-121.96,-48.14,0.9,0.496,3.324,0.627,617,202,23,40,68.8,0.54
2026-06-29T12:48:42,2922,6112,shadow_edge,62.07,160.21,27.65,6.4,deep_shadow,-163.35,-121.96,-41.39,0.93,0.39,4.696,0.455,967,177,31,28,39.4,0.51
2026-06-29T12:48:42,2922,6103,small_rock,24.74,101.41,6.2,6.4,deep_shadow,-124.51,-121.96,-2.55,0.935,0.756,5.752,0.082,800,238,97,85,82.3,0.4
2026-06-29T12:48:42,2922,6111,rover_track,54.91,-30.73,24.03,6.4,deep_shadow,-147.16,-121.96,-25.2,0.952,0.085,3.444,0.294,424,187,26,23,64.2,0.45
2026-06-29T12:48:42,2922,6117,crater_floor,100.42,40.51,12.47,6.4,deep_shadow,-154.95,-121.96,-32.99,0.958,0.761,4.589,0.509,627,220,19,19,92.3,0.37
2026-06-29T12:48:43,2923,6119,rover_track,84.49,-86.4,0.03,4.8,deep_shadow,-148.1,-124.13,-23.97,0.876,0.137,0.356,0.384,266,255,3,5,90.7,0.36
2026-06-29T12:48:43,2923,6118,equipment,24.1,92.65,28.3,4.8,deep_shadow,-174.53,-124.13,-50.4,0.713,0.487,0.662,0.637,775,175,11,16,46.4,0.75
2026-06-29T12:48:43,2923,6109,boulder,61.63,46.65,-12.02,4.8,deep_shadow,-122.21,-124.13,1.92,0.89,0.573,5.728,0.215,644,290,39,29,75.5,0.42
2026-06-29T12:48:43,2923,6102,boulder,45.78,-155.36,-2.05,4.8,deep_shadow,-152.17,-124.13,-28.04,0.912,0.771,0.339,0.399,70,261,3,3,81.3,0.59
2026-06-29T12:48:43,2923,6114,small_rock,16.84,53.85,15.94,4.8,deep_shadow,-142.22,-124.13,-18.09,0.881,0.42,3.53,0.271,665,210,88,109,48.0,0.49
2026-06-29T12:48:44,2924,6108,small_rock,93.7,-30.53,10.15,7.6,deep_shadow,-145.52,-137.77,-7.75,0.916,0.578,1.988,0.32,425,227,8,9,89.7,0.26
2026-06-29T12:48:44,2924,6113,small_rock,87.2,100.91,-3.38,7.6,deep_shadow,-139.93,-137.77,-2.15,0.921,0.663,5.053,0.066,799,265,24,34,106.5,0.26
2026-06-29T12:48:44,2924,6109,small_rock,83.89,-154.84,22.86,7.6,deep_shadow,-195.15,-137.77,-57.38,0.869,0.47,4.387,0.631,71,190,21,28,97.8,0.54
2026-06-29T12:48:44,2924,6107,shadow_edge,74.61,158.43,32.29,7.6,deep_shadow,-173.62,-137.77,-35.85,0.834,0.162,3.64,0.514,962,164,20,17,39.2,0.44
2026-06-29T12:48:44,2924,6106,small_rock,75.43,-92.07,24.32,7.6,deep_shadow,-185.87,-137.77,-48.09,0.919,0.307,4.014,0.638,250,186,22,16,95.0,0.5
2026-06-29T12:48:44,2924,6123,rover_track,44.89,-65.14,-3.93,7.6,deep_shadow,-148.82,-137.77,-11.04,0.926,0.636,1.989,0.48,326,267,18,13,62.0,0.37
2026-06-29T12:48:44,2924,6103,crater_rim,12.66,95.98,4.19,7.6,deep_shadow,-144.69,-137.77,-6.91,0.911,0.41,4.732,0.197,784,244,156,260,59.5,0.44
2026-06-29T12:48:44,2924,6102,regolith_mound,30.16,-89.27,7.92,7.6,deep_shadow,-176.47,-137.77,-38.7,0.881,0.201,1.437,0.56,258,233,20,22,48.2,0.55
2026-06-29T12:48:44,2924,6117,small_rock,22.55,-81.63,11.97,7.6,deep_shadow,-160.94,-137.77,-23.16,0.886,0.314,1.031,0.318,279,221,19,23,97.2,0.5
2026-06-29T12:48:44,2924,6110,regolith_mound,39.04,-101.52,-1.54,7.6,deep_shadow,-162.24,-137.77,-24.47,0.955,0.082,0.588,0.361,223,260,6,6,99.7,0.47
2026-06-29T12:48:45,2925,6104,small_rock,98.16,-109.51,33.24,7.2,deep_shadow,-116.06,-54.06,-61.99,0.947,0.341,1.686,0.661,200,161,7,7,72.1,0.53
2026-06-29T12:48:45,2925,6120,crater_rim,13.96,42.5,16.23,7.2,deep_shadow,-84.34,-54.06,-30.27,0.944,0.326,2.168,0.481,632,209,65,76,58.7,0.55
2026-06-29T12:48:45,2925,6118,crater_floor,84.44,15.11,13.1,7.2,deep_shadow,-61.72,-54.06,-7.66,0.978,0.715,2.597,0.258,554,218,12,19,102.4,0.28
2026-06-29T12:48:45,2925,6123,crater_rim,84.25,-146.6,0.62,7.2,deep_shadow,-79.82,-54.06,-25.76,0.946,0.166,1.377,0.396,95,254,6,9,105.2,0.37
2026-06-29T12:48:45,2925,6112,rover_track,19.32,-1.89,9.49,7.2,deep_shadow,-77.45,-54.06,-23.39,0.892,0.703,1.104,0.512,506,229,23,14,58.8,0.49
2026-06-29T12:48:45,2925,6121,regolith_mound,12.23,-139.31,11.32,7.2,deep_shadow,-76.11,-54.06,-22.05,0.928,0.461,2.831,0.39,115,223,97,75,80.6,0.51
2026-06-29T12:48:45,2925,6109,rover_track,71.01,175.74,22.59,7.2,deep_shadow,-60.97,-54.06,-6.9,0.881,0.344,3.017,0.139,1011,191,17,16,37.5,0.32
2026-06-29T12:48:46,2926,6114,regolith_mound,87.91,60.93,-2.29,7.7,deep_shadow,-134.57,-110.77,-23.8,0.902,0.231,2.703,0.445,685,262,12,12,56.5,0.35
2026-06-29T12:48:46,2926,6112,shadow_edge,102.11,-46.16,-1.15,7.7,deep_shadow,-134.26,-110.77,-23.49,0.938,0.1,4.87,0.371,380,259,20,30,88.3,0.32
2026-06-29T12:48:46,2926,6111,crater_rim,71.66,21.24,23.48,7.7,deep_shadow,-119.13,-110.77,-8.36,0.929,0.468,0.489,0.122,572,189,3,3,81.0,0.33
2026-06-29T12:48:46,2926,6105,crater_rim,33.0,4.8,-7.74,7.7,deep_shadow,-153.34,-110.77,-42.56,0.925,0.078,0.815,0.679,525,278,10,11,91.8,0.56
2026-06-29T12:48:46,2926,6110,crater_rim,29.97,56.23,-17.56,7.7,deep_shadow,-119.4,-110.77,-8.63,0.932,0.314,2.303,0.207,671,305,32,43,106.6,0.41
2026-06-29T12:48:46,2926,6116,crater_rim,103.97,-126.7,21.05,7.7,deep_shadow,-122.11,-110.77,-11.34,0.871,0.271,1.726,0.072,151,196,6,3,74.6,0.28
2026-06-29T12:48:46,2926,6122,small_rock,16.45,-146.01,21.41,7.7,deep_shadow,-135.95,-110.77,-25.17,0.915,0.354,0.226,0.309,96,195,5,3,64.7,0.53
2026-06-29T12:48:46,2926,6123,lander_leg,17.47,123.19,32.27,7.7,deep_shadow,-116.84,-110.77,-6.07,0.593,0.426,1.459,0.197,862,164,35,42,69.1,0.55
