timestamp,mission_elapsed_s,track_id,target_class,x_m,y_m,z_m,range_m,azimuth_deg,elevation_deg,bbox_length_m,bbox_width_m,bbox_height_m,point_count,mean_intensity,return_strength,surface_slope_deg,regolith_dust_backscatter,shadow_fraction,roughness_index,hazard_score,confidence
2026-06-29T12:55:57,3357,5101,lander_leg,-17.24,17.37,-5.79,25.15,134.78,-13.3,0.52,0.55,2.77,7,125.7,0.427,0,0.061,0.833,0.808,0.456,0.38
2026-06-29T12:55:58,3358,5121,small_rock,94.78,-25.12,-5.24,98.19,-14.84,-3.06,0.24,0.12,0.13,3,91.9,0.37,23.9,0.161,0.495,0.283,0.293,0.39
2026-06-29T12:55:58,3358,5124,boulder,59.3,-135.46,35.74,152.13,-66.36,13.59,2.36,1.11,0.7,14,62.3,0.194,21.8,0.161,0.43,0.262,0.485,0.37
2026-06-29T12:55:58,3358,5125,regolith_mound,-47.38,68.42,6.21,83.46,124.7,4.27,3.06,2.14,0.38,68,60.5,0.223,6.1,0.161,0.663,0.358,0.196,0.38
2026-06-29T12:55:58,3358,5115,equipment,-151.45,-2.78,-23.14,153.24,-178.95,-8.69,1.03,1.99,1.28,34,0,0,13.8,0.161,0.603,0.316,0.297,0.32
2026-06-29T12:55:58,3358,5116,regolith_mound,29.65,10.32,8.44,32.51,19.2,15.05,3.99,1.0,0.71,139,126.1,0.443,22.4,0.161,0.095,0.227,0.298,0.56
2026-06-29T12:55:58,3358,5104,small_rock,-146.61,-56.04,25.69,159.04,-159.08,9.3,0.31,0.29,0.1,3,26.8,0.076,5.8,0.161,0.335,0.604,0.263,0.35
2026-06-29T12:55:58,3358,5109,unknown,35.18,20.0,5.75,40.87,29.61,8.09,3.96,3.07,0.6,322,108.1,0.455,18.4,0.161,0.294,0.064,0.203,0.66
2026-06-29T12:55:58,3358,5102,lander_leg,116.01,38.0,17.5,123.33,18.14,8.16,0.74,0.24,1.29,4,113.0,0.522,10.0,0.161,0.338,0.145,0.209,0.45
2026-06-29T12:55:58,3358,5106,small_rock,-0.11,17.51,3.53,17.87,90.36,11.4,0.27,0.16,0.33,6,73.3,0.309,0.9,0.161,0.144,0.504,0.204,0.44
2026-06-29T12:55:58,3358,5110,boulder,-68.89,-61.28,43.43,101.92,-138.35,25.22,0.82,1.93,0.57,3,99.8,0.401,5.6,0.161,0.149,0.16,0.315,0.45
2026-06-29T12:55:58,3358,5103,boulder,-89.25,50.15,12.67,103.15,150.67,7.05,2.71,1.04,2.09,9,103.2,0.436,9.0,0.161,0.214,0.115,0.421,0.45
2026-06-29T12:55:59,3359,5117,shadow_edge,-95.9,22.07,-2.25,98.44,167.04,-1.31,1.02,1.15,0.1,18,52.4,0.215,14.9,0.23,0.576,0.172,0.183,0.34
2026-06-29T12:55:59,3359,5125,boulder,-26.78,62.14,-9.55,68.33,113.32,-8.03,0.75,1.37,0.98,23,49.0,0.177,0.5,0.23,0.121,0.108,0.283,0.41
2026-06-29T12:55:59,3359,5121,small_rock,95.81,-117.28,7.89,151.65,-50.76,2.98,0.11,0.06,0.26,3,20.2,0.1,36.7,0.23,0.468,0.413,0.447,0.32
2026-06-29T12:55:59,3359,5118,crater_floor,-31.08,-28.73,9.96,43.48,-137.25,13.24,5.3,11.64,0.27,1401,42.3,0.205,24.6,0.23,0.088,0.287,0.309,0.99
2026-06-29T12:55:59,3359,5123,small_rock,6.01,136.46,66.04,151.72,87.48,25.8,0.08,0.16,0.11,19,81.0,0.297,10.6,0.23,0.534,0.112,0.129,0.37
2026-06-29T12:55:59,3359,5104,boulder,35.12,112.58,16.38,119.06,72.67,7.91,0.97,1.33,0.71,3,68.3,0.27,0,0.23,0.198,0.442,0.38,0.4
2026-06-29T12:55:59,3359,5112,small_rock,22.27,13.52,9.12,27.6,31.25,19.29,0.24,0.26,0.27,5,118.7,0.53,11.1,0.23,0.125,0.423,0.251,0.47
2026-06-29T12:55:59,3359,5108,rover_track,-33.42,10.35,4.83,35.32,162.8,7.86,1.55,0.35,0.06,14,139.7,0.518,16.1,0.23,0.097,0.176,0.191,0.48
2026-06-29T12:56:00,3360,5111,rover_track,-57.67,-73.71,63.76,113.24,-128.04,34.27,6.53,0.61,0.06,39,49.2,0.179,15.4,0.111,0.388,0.364,0.25,0.4
2026-06-29T12:56:00,3360,5102,small_rock,54.97,54.68,6.26,77.79,44.85,4.62,0.1,0.17,0.26,6,111.6,0.417,29.5,0.111,0.08,0.343,0.366,0.48
2026-06-29T12:56:00,3360,5114,small_rock,-112.35,53.71,-32.58,128.72,154.45,-14.66,0.12,0.2,0.09,3,73.7,0.264,27.0,0.111,0.108,0.168,0.274,0.44
2026-06-29T12:56:00,3360,5123,small_rock,22.01,89.68,53.26,106.6,76.21,29.97,0.38,0.21,0.22,3,55.8,0.201,21.6,0.111,0.406,0.221,0.259,0.38
2026-06-29T12:56:00,3360,5103,small_rock,-31.72,-27.48,-10.26,43.2,-139.09,-13.73,0.39,0.15,0.15,3,44.7,0.135,11.3,0.111,0.444,0.716,0.348,0.36
2026-06-29T12:56:00,3360,5113,unknown,-81.25,52.39,41.34,105.14,147.19,23.15,3.79,3.36,0.17,93,70.4,0.329,34.1,0.111,0.282,0.451,0.434,0.49
2026-06-29T12:56:00,3360,5110,shadow_edge,89.39,-65.15,8.92,110.97,-36.09,4.61,7.58,0.51,0.15,34,105.8,0.411,15.2,0.111,0.464,0.504,0.304,0.44
2026-06-29T12:56:00,3360,5125,small_rock,-2.39,-9.4,1.47,9.81,-104.27,8.6,0.14,0.32,0.24,3,91.5,0.416,4.9,0.111,0.128,0.728,0.307,0.47
2026-06-29T12:56:00,3360,5105,boulder,-15.01,-26.46,7.53,31.34,-119.57,13.9,1.1,1.81,1.85,79,84.5,0.345,5.0,0.111,0.299,0.33,0.45,0.48
2026-06-29T12:56:01,3361,5109,crater_rim,70.27,113.76,80.27,155.96,58.3,30.98,13.17,2.38,1.87,168,65.7,0.256,9.0,0.161,0.036,0.219,0.444,0.55
2026-06-29T12:56:01,3361,5101,crater_rim,-130.25,-72.89,3.11,149.29,-150.77,1.19,11.78,2.15,1.19,119,71.0,0.299,17.6,0.161,0.154,0.506,0.568,0.51
2026-06-29T12:56:01,3361,5106,rover_track,54.56,4.06,9.51,55.53,4.26,9.86,9.81,0.59,0.02,79,58.7,0.178,11.0,0.161,0.425,0.231,0.168,0.41
2026-06-29T12:56:01,3361,5124,boulder,-54.41,-41.86,16.31,70.56,-142.43,13.36,3.68,1.78,0.44,89,49.3,0.161,7.7,0.161,0.094,0.164,0.325,0.47
2026-06-29T12:56:01,3361,5120,small_rock,104.04,-55.81,3.88,118.13,-28.21,1.88,0.28,0.2,0.23,3,73.5,0.3,21.6,0.161,0.696,0.371,0.313,0.35
2026-06-29T12:56:01,3361,5108,equipment,-129.31,-33.53,36.76,138.55,-165.46,15.38,0.58,0.83,1.23,3,98.6,0.382,14.8,0.161,0.425,0.59,0.398,0.41
2026-06-29T12:56:01,3361,5117,crater_rim,-6.39,-9.67,1.36,11.67,-123.46,6.67,14.49,4.59,1.9,5000,116.7,0.433,4.3,0.161,0.164,0.728,0.587,0.99
2026-06-29T12:56:01,3361,5102,crater_rim,-127.27,-83.7,13.3,152.91,-146.67,4.99,15.83,1.81,0.44,103,0,0.013,0,0.161,0.56,0.51,0.386,0.37
2026-06-29T12:56:02,3362,5114,lander_leg,-36.14,91.09,-10.43,98.55,111.64,-6.08,0.35,0.75,2.75,3,89.4,0.306,13.6,0.1,0.459,0.215,0.353,0.4
2026-06-29T12:56:02,3362,5103,unknown,-20.1,-147.6,-27.43,151.47,-97.75,-10.43,2.46,0.89,0.83,12,48.6,0.162,15.7,0.1,0.337,0.166,0.232,0.39
2026-06-29T12:56:02,3362,5115,small_rock,-5.98,-11.05,0.54,12.57,-118.41,2.46,0.05,0.32,0.06,5,131.4,0.572,10.4,0.1,0.167,0.394,0.223,0.5
2026-06-29T12:56:02,3362,5102,crater_rim,27.4,11.42,1.34,29.72,22.62,2.58,12.45,3.37,1.98,1712,82.8,0.294,10.7,0.1,0.48,0.533,0.574,0.99
2026-06-29T12:56:02,3362,5120,crater_rim,15.61,-6.74,-4.2,17.51,-23.35,-13.89,15.42,2.82,2.0,3628,55.8,0.231,1.5,0.1,0.298,0.407,0.459,0.99
2026-06-29T12:56:02,3362,5112,crater_rim,-13.94,41.68,-8.78,44.82,108.5,-11.3,14.69,0.89,1.03,315,139.5,0.533,12.3,0.1,0.187,0.493,0.512,0.7
2026-06-29T12:56:02,3362,5122,crater_floor,46.89,-80.95,41.34,102.28,-59.92,23.84,6.16,7.26,0.1,297,101.9,0.348,0,0.1,0.202,0.34,0.125,0.64
2026-06-29T12:56:02,3362,5106,unknown,-102.08,33.78,17.71,108.97,161.69,9.35,0.8,1.17,0.93,3,30.4,0.08,2.1,0.1,0.308,0.321,0.187,0.37
2026-06-29T12:56:02,3362,5119,small_rock,-30.58,-0.57,12.8,33.16,-178.93,22.71,0.23,0.26,0.31,6,93.7,0.428,10.7,0.1,0.017,0.302,0.208,0.49
2026-06-29T12:56:02,3362,5116,small_rock,153.94,-19.42,-22.83,156.83,-7.19,-8.37,0.08,0.33,0.28,9,83.5,0.395,5.7,0.1,0.136,0.348,0.184,0.47
2026-06-29T12:56:03,3363,5121,small_rock,-65.16,10.01,-6.88,66.28,171.27,-5.96,0.21,0.16,0.25,12,127.6,0.511,14.2,0.064,0.309,0.128,0.171,0.48
2026-06-29T12:56:03,3363,5107,crater_floor,-29.74,-26.95,21.94,45.74,-137.81,28.67,21.18,11.05,0.1,5000,97.3,0.448,5.4,0.064,0.315,0.473,0.214,0.99
2026-06-29T12:56:03,3363,5111,rover_track,0.77,-0.21,0.2,0.82,-14.97,14.32,2.03,0.52,0.06,4281,122.9,0.451,18.1,0.064,0.145,0.151,0.197,0.99
2026-06-29T12:56:03,3363,5110,unknown,-33.97,39.16,-14.99,53.96,130.95,-16.12,0.94,2.35,0.51,26,100.3,0.422,16.6,0.064,0.282,0.117,0.202,0.47
2026-06-29T12:56:03,3363,5123,shadow_edge,-7.31,110.02,17.0,111.57,93.8,8.77,6.61,0.83,0.15,40,73.4,0.338,23.7,0.064,0.669,0.348,0.316,0.41
2026-06-29T12:56:03,3363,5125,crater_rim,17.9,-32.34,9.35,38.13,-61.04,14.19,7.73,1.42,0.55,336,106.8,0.399,8.4,0.064,0.045,0.386,0.415,0.71
2026-06-29T12:56:04,3364,5116,unknown,128.08,77.52,-15.27,150.49,31.18,-5.82,2.88,2.78,0.87,30,0,0.01,20.5,0.062,0.651,0.697,0.458,0.33
2026-06-29T12:56:04,3364,5114,unknown,83.77,12.19,42.03,94.51,8.28,26.4,0.95,2.86,0.34,11,0,0.014,12.0,0.062,0.507,0.416,0.26,0.34
2026-06-29T12:56:04,3364,5107,crater_rim,59.4,18.5,22.54,66.17,17.3,19.92,13.24,1.19,1.71,224,85.7,0.336,28.0,0.062,0.075,0.242,0.589,0.62
2026-06-29T12:56:04,3364,5124,shadow_edge,-97.04,-113.43,25.32,151.41,-130.55,9.63,1.92,0.21,0.15,3,21.1,0.075,7.0,0.062,0.484,0.591,0.271,0.35
2026-06-29T12:56:04,3364,5109,crater_rim,-16.71,-2.21,0.08,16.86,-172.47,0.26,14.97,1.05,1.6,1415,122.6,0.533,26.3,0.062,0.126,0.373,0.615,0.99
2026-06-29T12:56:05,3365,5115,small_rock,-4.31,-155.58,6.82,155.79,-91.59,2.51,0.14,0.07,0.21,3,16.3,0.1,16.0,0.127,0.691,0.48,0.306,0.31
2026-06-29T12:56:05,3365,5113,lander_leg,44.34,70.15,29.04,87.92,57.71,19.29,0.72,0.44,2.27,3,60.2,0.253,2.4,0.127,0.286,0.353,0.284,0.41
2026-06-29T12:56:05,3365,5125,small_rock,-47.74,-33.82,4.48,58.68,-144.68,4.38,0.07,0.24,0.07,3,52.2,0.179,15.2,0.127,0.212,0.254,0.212,0.4
2026-06-29T12:56:05,3365,5108,rover_track,28.19,13.69,2.0,31.4,25.91,3.65,4.23,0.18,0.05,15,108.5,0.434,4.2,0.127,0.111,0.311,0.145,0.48
2026-06-29T12:56:05,3365,5112,small_rock,-45.07,-94.98,56.32,119.26,-115.39,28.18,0.32,0.34,0.12,3,54.7,0.222,36.1,0.127,0.28,0.477,0.455,0.4
2026-06-29T12:56:05,3365,5122,crater_rim,-151.33,-4.88,35.22,155.45,-178.15,13.09,14.84,4.1,1.0,262,0,0,14.6,0.127,0.481,0.257,0.446,0.49
2026-06-29T12:56:05,3365,5103,boulder,-108.03,-67.21,40.86,133.63,-148.11,17.81,2.47,2.2,1.05,23,18.6,0.129,25.5,0.127,0.452,0.141,0.493,0.37
2026-06-29T12:56:05,3365,5110,boulder,-121.4,-89.23,23.11,152.43,-143.69,8.72,1.91,2.46,1.74,24,18.5,0.014,6.6,0.127,0.138,0.531,0.526,0.39
2026-06-29T12:56:05,3365,5109,shadow_edge,-97.41,70.47,-18.91,121.71,144.12,-8.94,9.11,1.69,0.09,101,41.3,0.159,4.4,0.127,0.663,0.238,0.123,0.39
2026-06-29T12:56:06,3366,5111,small_rock,-9.5,32.58,-5.26,34.34,106.25,-8.81,0.18,0.06,0.09,3,14.7,0,19.1,0.068,0.38,0.132,0.2,0.35
2026-06-29T12:56:06,3366,5107,small_rock,-62.86,35.68,-8.19,72.74,150.42,-6.46,0.3,0.36,0.14,3,58.1,0.193,36.2,0.068,0.036,0.307,0.397,0.44
2026-06-29T12:56:06,3366,5108,shadow_edge,93.86,-35.41,38.03,107.29,-20.67,20.76,4.53,0.21,0.19,3,13.6,0.067,15.4,0.068,0.341,0.324,0.245,0.37
2026-06-29T12:56:06,3366,5109,boulder,-119.04,13.63,47.99,129.07,173.47,21.83,0.94,2.97,2.04,37,51.5,0.156,11.5,0.068,0.133,0.204,0.469,0.44
2026-06-29T12:56:06,3366,5124,small_rock,-45.89,30.21,3.37,55.05,146.64,3.51,0.28,0.3,0.22,6,149.1,0.632,22.5,0.068,0.172,0.31,0.297,0.52
2026-06-29T12:56:06,3366,5116,small_rock,14.81,30.79,21.98,40.63,64.32,32.76,0.28,0.43,0.05,12,45.4,0.274,4.4,0.068,0.313,0.124,0.081,0.43
2026-06-29T12:56:06,3366,5117,crater_rim,17.91,-60.26,31.25,70.2,-73.44,26.43,17.14,2.27,0.75,505,105.1,0.396,23.7,0.068,0.254,0.252,0.499,0.79
2026-06-29T12:56:07,3367,5103,boulder,-9.57,-25.88,18.33,33.13,-110.3,33.59,3.39,1.92,0.4,227,109.6,0.428,20.8,0.214,0.023,0.188,0.433,0.61
2026-06-29T12:56:07,3367,5106,lander_leg,-17.46,-34.01,3.09,38.36,-117.17,4.62,0.24,0.25,2.12,7,92.1,0.393,0,0.214,0.512,0.029,0.143,0.39
2026-06-29T12:56:07,3367,5105,crater_floor,56.85,3.99,18.76,60.0,4.01,18.22,13.25,7.16,0.21,1399,67.8,0.238,31.6,0.214,0.217,0.214,0.334,0.99
2026-06-29T12:56:07,3367,5115,crater_floor,-2.32,13.84,-2.44,14.24,99.53,-9.85,9.76,17.84,0.38,5000,85.9,0.362,16.8,0.214,0.212,0.139,0.203,0.99
2026-06-29T12:56:07,3367,5121,boulder,60.86,-54.72,-21.57,84.64,-41.96,-14.76,2.46,0.66,2.28,39,120.5,0.493,11.2,0.214,0.179,0.169,0.469,0.48
2026-06-29T12:56:07,3367,5114,boulder,18.18,-97.92,-19.6,101.5,-79.48,-11.13,3.42,2.4,0.89,69,61.2,0.307,0,0.214,0.008,0.251,0.324,0.49
2026-06-29T12:56:07,3367,5119,shadow_edge,50.18,-38.42,-0.65,63.21,-37.44,-0.59,1.68,1.72,0.06,40,21.5,0.053,27.2,0.214,0.289,0.136,0.263,0.37
2026-06-29T12:56:07,3367,5120,regolith_mound,96.87,-55.3,4.39,111.63,-29.72,2.25,2.54,1.51,0.83,38,0,0,21.6,0.214,0.278,0.362,0.346,0.36
2026-06-29T12:56:07,3367,5109,small_rock,14.38,-53.03,5.27,55.19,-74.83,5.48,0.05,0.18,0.09,3,56.0,0.239,5.0,0.214,0.572,0.273,0.14,0.34
2026-06-29T12:56:07,3367,5104,small_rock,33.46,3.45,3.95,33.86,5.89,6.7,0.26,0.11,0.03,8,69.7,0.283,23.0,0.214,0.183,0.334,0.298,0.41
2026-06-29T12:56:07,3367,5102,regolith_mound,22.72,-116.28,14.82,119.4,-78.95,7.13,1.88,2.13,0.21,31,47.7,0.26,18.8,0.214,0.567,0.306,0.266,0.37
2026-06-29T12:56:07,3367,5113,small_rock,-16.08,4.34,-3.19,16.96,164.9,-10.83,0.36,0.44,0.22,3,40.1,0.199,6.4,0.214,0.148,0.196,0.132,0.4
2026-06-29T12:56:08,3368,5113,regolith_mound,-44.53,-23.2,12.08,51.64,-152.48,13.53,0.56,2.26,0.95,11,60.2,0.215,17.4,0.103,0.027,0.523,0.378,0.45
2026-06-29T12:56:08,3368,5101,regolith_mound,1.19,0.09,0.17,1.21,4.37,8.08,0.78,0.42,0.78,1010,86.7,0.315,0,0.103,0.31,0.107,0.086,0.99
2026-06-29T12:56:08,3368,5102,crater_floor,-65.14,56.49,38.92,94.6,139.07,24.29,7.73,9.0,0.21,583,128.9,0.485,21.7,0.103,0.051,0.45,0.339,0.89
2026-06-29T12:56:08,3368,5106,small_rock,52.44,2.87,-14.08,54.38,3.13,-15.01,0.25,0.23,0.28,3,94.7,0.324,0.9,0.103,0.813,0.335,0.142,0.35
2026-06-29T12:56:09,3369,5105,small_rock,-133.3,47.68,69.82,157.85,160.32,26.25,0.23,0.3,0.18,20,75.7,0.179,15.0,0.058,0.369,0.108,0.166,0.4
2026-06-29T12:56:09,3369,5113,small_rock,-21.31,19.49,-0.9,28.89,137.55,-1.79,0.38,0.4,0.31,3,86.4,0.336,17.2,0.058,0.251,0.044,0.168,0.45
2026-06-29T12:56:09,3369,5112,boulder,2.1,-101.02,56.73,115.87,-88.81,29.31,2.09,2.45,1.91,44,28.6,0.119,4.1,0.058,0.073,0.16,0.387,0.45
2026-06-29T12:56:09,3369,5123,small_rock,132.1,-26.48,18.96,136.06,-11.33,8.01,0.05,0.43,0.13,3,92.7,0.346,24.7,0.058,0.116,0.299,0.305,0.47
2026-06-29T12:56:09,3369,5120,unknown,21.55,25.31,11.5,35.18,49.59,19.08,1.41,2.55,0.81,143,90.5,0.39,16.8,0.058,0.136,0.191,0.248,0.57
2026-06-29T12:56:09,3369,5122,regolith_mound,3.49,-33.82,-1.62,34.03,-84.11,-2.72,1.81,0.53,0.6,38,121.1,0.45,11.4,0.058,0.205,0.745,0.387,0.5
2026-06-29T12:56:09,3369,5107,crater_rim,39.61,-28.27,-1.41,48.68,-35.51,-1.66,7.24,1.08,0.83,163,54.7,0.221,5.8,0.058,0.681,0.068,0.301,0.46
2026-06-29T12:56:09,3369,5114,small_rock,96.69,0.22,-8.21,97.04,0.13,-4.85,0.23,0.29,0.1,3,22.3,0.07,17.9,0.058,0.282,0.202,0.216,0.38
2026-06-29T12:56:10,3370,5124,crater_rim,-48.07,-83.15,-25.0,99.24,-120.03,-14.59,11.08,1.82,2.01,159,92.6,0.357,6.5,0.052,0.303,0.265,0.449,0.55
2026-06-29T12:56:10,3370,5103,crater_floor,115.73,21.09,2.43,117.66,10.33,1.19,21.9,11.3,0.14,1631,49.2,0.206,0,0.052,0.357,0.159,0.064,0.99
2026-06-29T12:56:10,3370,5104,rover_track,109.15,37.04,10.79,115.76,18.75,5.35,2.59,0.33,0.02,8,92.4,0.36,21.5,0.052,0.318,0.448,0.326,0.45
2026-06-29T12:56:10,3370,5114,boulder,-73.85,-96.5,39.3,127.72,-127.43,17.92,0.75,1.07,1.49,13,38.8,0.202,17.2,0.052,0.45,0.692,0.649,0.39
2026-06-29T12:56:10,3370,5111,regolith_mound,108.08,-103.91,-16.7,150.85,-43.87,-6.36,2.27,2.37,0.22,34,31.3,0.095,27.5,0.052,0.319,0.15,0.28,0.4
2026-06-29T12:56:11,3371,5122,boulder,-58.26,-25.03,6.61,63.75,-156.75,5.95,1.0,2.2,1.81,34,110.0,0.396,4.3,0.097,0.377,0.347,0.448,0.45
2026-06-29T12:56:11,3371,5104,unknown,-44.74,24.88,7.08,51.68,150.93,7.87,2.75,1.02,0.91,37,46.9,0.129,20.5,0.097,0.424,0.288,0.317,0.39
2026-06-29T12:56:11,3371,5118,lander_leg,41.7,38.02,-13.73,58.08,42.35,-13.68,0.44,0.56,1.14,6,79.9,0.301,14.0,0.097,0.698,0.216,0.256,0.36
2026-06-29T12:56:11,3371,5108,lander_leg,91.33,-99.96,2.35,135.42,-47.58,1.0,0.7,0.3,2.67,3,39.3,0.167,4.9,0.097,0.115,0.785,0.48,0.42
2026-06-29T12:56:11,3371,5114,crater_rim,19.77,148.72,-40.76,155.46,82.43,-15.2,16.49,4.11,0.53,323,14.9,0.057,16.4,0.097,0.705,0.295,0.444,0.52
2026-06-29T12:56:11,3371,5124,crater_rim,60.21,-3.98,23.15,64.63,-3.79,20.99,6.22,4.53,1.29,409,90.0,0.388,18.8,0.097,0.084,0.091,0.438,0.74
2026-06-29T12:56:11,3371,5120,boulder,96.3,-48.34,-6.39,107.94,-26.66,-3.4,3.32,1.2,1.49,14,20.9,0.073,9.2,0.097,0.591,0.044,0.36,0.34
2026-06-29T12:56:11,3371,5107,small_rock,-45.59,53.08,33.95,77.77,130.66,25.88,0.09,0.38,0.22,3,85.5,0.423,39.7,0.097,0.256,0.302,0.428,0.46
2026-06-29T12:56:11,3371,5119,small_rock,21.96,3.69,0.39,22.27,9.53,1.0,0.5,0.21,0.27,3,82.1,0.346,3.2,0.097,0.532,0.221,0.119,0.4
2026-06-29T12:56:11,3371,5123,equipment,-9.4,140.97,-1.05,141.29,93.81,-0.43,0.65,1.71,0.97,3,62.0,0.162,6.2,0.097,0.116,0.381,0.242,0.42
2026-06-29T12:56:11,3371,5115,boulder,-128.62,17.34,33.77,134.11,172.32,14.59,3.79,2.76,0.51,37,13.8,0.085,25.0,0.097,0.318,0.172,0.467,0.39
2026-06-29T12:56:11,3371,5121,regolith_mound,-23.89,14.95,-6.17,28.85,147.96,-12.35,1.0,0.68,0.18,15,0,0.022,18.7,0.097,0.614,0.217,0.233,0.32
2026-06-29T12:56:12,3372,5123,crater_floor,-19.07,134.28,-4.24,135.7,98.08,-1.79,5.47,7.69,0.34,203,60.4,0.229,17.4,0.259,0.249,0.487,0.327,0.51
2026-06-29T12:56:12,3372,5116,crater_rim,80.98,-39.87,-18.27,92.09,-26.21,-11.44,17.22,2.24,1.45,318,9.9,0.093,17.5,0.259,0.137,0.274,0.503,0.57
2026-06-29T12:56:12,3372,5112,regolith_mound,-122.55,24.64,6.85,125.19,168.63,3.14,3.81,2.13,0.37,62,4.2,0.019,5.6,0.259,0.15,0.625,0.285,0.39
2026-06-29T12:56:12,3372,5108,equipment,23.78,92.89,-15.42,97.12,75.64,-9.13,0.4,1.12,1.44,3,46.9,0.175,8.2,0.259,0.114,0.35,0.276,0.39
2026-06-29T12:56:12,3372,5104,small_rock,-36.43,-23.39,1.52,43.32,-147.3,2.01,0.16,0.13,0.14,3,23.1,0.042,20.8,0.259,0.545,0.33,0.285,0.29
2026-06-29T12:56:12,3372,5117,crater_floor,16.55,-17.34,-6.28,24.78,-46.34,-14.69,20.29,7.75,0.18,5000,72.2,0.272,6.8,0.259,0.194,0.464,0.226,0.99
2026-06-29T12:56:12,3372,5122,crater_rim,31.04,-80.59,-16.12,87.85,-68.94,-10.57,10.1,3.76,1.15,345,45.2,0.17,37.7,0.259,0.056,0.297,0.649,0.62
2026-06-29T12:56:12,3372,5102,crater_floor,31.57,-98.45,27.59,107.01,-72.22,14.94,11.55,5.92,0.22,462,16.1,0.02,13.4,0.259,0.124,0.247,0.204,0.66
2026-06-29T12:56:13,3373,5109,shadow_edge,33.44,-40.34,-6.74,52.83,-50.35,-7.33,7.83,1.47,0.06,214,100.7,0.333,8.1,0.102,0.474,0.619,0.284,0.54
2026-06-29T12:56:13,3373,5112,regolith_mound,-65.21,35.32,27.15,78.98,151.56,20.11,3.47,2.07,0.12,83,85.0,0.346,15.7,0.102,0.026,0.421,0.277,0.53
2026-06-29T12:56:13,3373,5119,regolith_mound,-119.47,51.84,-5.72,130.36,156.54,-2.52,1.96,1.41,0.16,10,0,0,26.0,0.102,0.577,0.146,0.263,0.32
2026-06-29T12:56:13,3373,5114,small_rock,-1.45,3.51,1.51,4.09,112.46,21.64,0.48,0.33,0.2,76,68.2,0.219,38.6,0.102,0.319,0.526,0.496,0.45
2026-06-29T12:56:14,3374,5124,boulder,-35.33,-0.45,6.24,35.88,-179.28,10.02,1.17,1.43,1.1,59,132.4,0.556,0,0.064,0.336,0.472,0.414,0.52
2026-06-29T12:56:14,3374,5110,unknown,-2.09,-86.65,20.78,89.13,-91.38,13.48,0.34,0.32,0.68,3,42.9,0.135,9.6,0.064,0.402,0.457,0.277,0.38
2026-06-29T12:56:14,3374,5106,unknown,6.52,-10.1,-2.2,12.22,-57.18,-10.39,0.63,3.61,1.42,292,89.9,0.318,0,0.064,0.307,0.079,0.116,0.62
2026-06-29T12:56:14,3374,5108,unknown,-1.22,-7.21,-1.27,7.42,-99.57,-9.84,0.37,2.16,1.43,229,145.1,0.539,23.1,0.064,0.045,0.292,0.372,0.67
2026-06-29T12:56:14,3374,5101,shadow_edge,-132.62,-29.65,-38.53,141.25,-167.4,-15.83,2.3,1.47,0.18,20,50.4,0.238,6.0,0.064,0.388,0.252,0.146,0.41
2026-06-29T12:56:14,3374,5104,crater_rim,92.01,58.44,-19.72,110.77,32.42,-10.26,16.16,4.32,1.37,478,24.0,0.031,4.1,0.064,0.026,0.58,0.5,0.73
2026-06-29T12:56:14,3374,5119,crater_rim,-78.33,-23.29,36.07,89.33,-163.44,23.81,13.85,1.12,1.22,141,105.5,0.449,26.5,0.064,0.033,0.514,0.642,0.59
2026-06-29T12:56:14,3374,5125,small_rock,53.65,98.26,61.76,127.86,61.37,28.88,0.25,0.2,0.21,3,69.0,0.281,22.2,0.064,0.444,0.337,0.304,0.4
2026-06-29T12:56:14,3374,5105,unknown,35.34,-62.69,47.92,86.46,-60.59,33.66,1.76,2.36,0.31,57,51.6,0.182,21.9,0.064,0.445,0.129,0.235,0.42
2026-06-29T12:56:14,3374,5117,regolith_mound,-17.1,-91.16,21.79,95.27,-100.63,13.22,0.73,0.71,0.19,24,67.4,0.267,23.3,0.064,0.038,0.558,0.389,0.47
2026-06-29T12:56:14,3374,5116,unknown,-80.64,45.94,20.93,95.14,150.33,12.71,2.11,0.94,1.45,3,58.5,0.228,24.6,0.064,0.026,0.503,0.458,0.45
2026-06-29T12:56:14,3374,5113,crater_floor,8.42,8.7,4.91,13.07,45.96,22.06,19.64,9.14,0.18,5000,38.6,0.108,26.4,0.064,0.357,0.567,0.415,0.99
2026-06-29T12:56:15,3375,5107,boulder,41.45,-96.51,-12.62,105.79,-66.76,-6.85,2.76,0.44,1.64,22,55.6,0.225,34.8,0.268,0.414,0.159,0.609,0.36
2026-06-29T12:56:15,3375,5113,equipment,16.0,101.78,-31.91,107.86,81.07,-17.21,1.47,1.1,1.18,19,46.4,0.241,35.4,0.268,0.126,0.285,0.449,0.41
2026-06-29T12:56:15,3375,5116,rover_track,54.33,86.15,-7.76,102.15,57.76,-4.36,2.98,0.67,0.06,3,63.4,0.249,8.7,0.268,0.761,0.233,0.153,0.3
2026-06-29T12:56:15,3375,5122,small_rock,54.22,102.73,57.31,129.53,62.17,26.26,0.15,0.42,0.22,3,85.7,0.385,2.4,0.268,0.248,0.365,0.16,0.41
