timestamp,track_id,object_class,x_m,y_m,z_m,distance_m,azimuth_deg,elevation_deg,bbox_length_m,bbox_width_m,bbox_height_m,point_count,mean_intensity,occlusion,confidence
2026-06-29T12:46:41,2002,bicycle,154.78,-105.18,1.41,187.14,-34.2,0.43,1.63,0.43,0.9,212,0.02,none,0.45
2026-06-29T12:46:41,2009,person,23.19,-653.19,3.11,653.61,-87.97,0.27,0.45,0.5,1.79,92,0.02,partial,0.45
2026-06-29T12:46:41,2010,unknown,-171.57,-1460.71,-0.31,1470.76,-96.7,-0.01,1.79,1.41,1.12,108,0.02,partial,0.45
2026-06-29T12:46:41,2008,person,53.82,-549.66,1.73,552.29,-84.41,0.18,0.56,0.31,1.73,97,0.02,heavy,0.45
2026-06-29T12:46:41,2007,cart,-263.41,903.1,2.63,940.73,106.26,0.16,1.04,0.84,1.18,248,0.02,partial,0.45
2026-06-29T12:46:41,2005,person,-875.55,-264.74,-0.35,914.7,-163.18,-0.02,0.66,0.49,1.54,83,0.02,heavy,0.45
2026-06-29T12:46:41,2012,person,-38.45,-827.36,1.76,828.25,-92.66,0.12,0.64,0.46,1.9,170,0.02,none,0.45
2026-06-29T12:46:41,2003,bicycle,1028.26,494.99,0.73,1141.2,25.71,0.04,1.78,0.45,0.91,164,0.02,partial,0.45
2026-06-29T12:46:41,2004,vehicle,-143.52,84.96,-0.13,166.78,149.37,-0.04,4.73,1.83,2.11,806,0.02,none,0.56
2026-06-29T12:46:42,2010,unknown,-172.08,-1463.19,-0.31,1473.27,-96.71,-0.01,1.04,1.94,0.68,81,0.02,partial,0.45
2026-06-29T12:46:42,2007,cart,-263.94,904.25,2.63,941.98,106.27,0.16,1.51,0.83,0.91,33,0.02,none,0.45
2026-06-29T12:46:42,2006,person,-355.3,591.95,1.8,690.4,120.97,0.15,0.36,0.48,1.73,170,0.02,heavy,0.45
2026-06-29T12:46:42,2005,person,-876.71,-264.44,-0.37,915.73,-163.22,-0.02,0.38,0.54,1.6,85,0.02,none,0.45
2026-06-29T12:46:42,2004,vehicle,-144.17,85.71,-0.14,167.72,149.27,-0.05,4.43,2.04,1.67,522,0.02,none,0.45
2026-06-29T12:46:42,2002,bicycle,155.37,-105.55,1.42,187.84,-34.19,0.43,1.83,0.56,1.29,80,0.02,none,0.45
2026-06-29T12:46:42,2015,vehicle,-337.85,67.92,0.57,344.61,168.63,0.09,4.97,2.03,2.23,803,0.02,none,0.56
2026-06-29T12:46:42,2014,bicycle,-182.89,70.04,1.44,195.84,159.04,0.42,1.81,0.59,1.17,87,0.02,none,0.45
2026-06-29T12:46:42,2011,unknown,-121.06,167.19,1.26,206.42,125.91,0.35,1.81,2.5,1.03,67,0.02,none,0.45
2026-06-29T12:46:42,2008,person,54.51,-549.97,1.71,552.67,-84.34,0.18,0.78,0.55,1.9,104,0.02,heavy,0.45
2026-06-29T12:46:43,2007,cart,-264.4,905.49,2.62,943.31,106.28,0.16,1.06,0.83,0.86,254,0.02,none,0.45
2026-06-29T12:46:43,2001,person,-1544.74,604.36,-0.38,1658.76,158.63,-0.01,0.36,0.68,1.7,49,0.02,none,0.45
2026-06-29T12:46:43,2006,person,-355.59,593.32,1.78,691.72,120.93,0.15,0.41,0.32,1.93,73,0.02,none,0.45
2026-06-29T12:46:44,2012,person,-38.4,-827.9,1.76,828.79,-92.66,0.12,0.72,0.33,1.97,56,0.02,none,0.45
2026-06-29T12:46:44,2010,unknown,-172.59,-1465.53,-0.32,1475.66,-96.72,-0.01,2.38,0.55,2.35,106,0.02,none,0.45
2026-06-29T12:46:44,2003,bicycle,1029.19,495.11,0.73,1142.09,25.69,0.04,1.66,0.72,0.87,154,0.02,none,0.45
2026-06-29T12:46:44,2002,bicycle,156.08,-105.81,1.43,188.57,-34.13,0.43,1.64,0.67,0.9,42,0.02,none,0.45
2026-06-29T12:46:45,2004,vehicle,-145.08,86.61,-0.15,168.97,149.16,-0.05,5.28,2.24,1.37,269,0.031,partial,0.45
2026-06-29T12:46:45,2003,bicycle,1030.31,495.46,0.73,1143.25,25.68,0.04,1.41,0.67,1.13,214,0.02,none,0.45
2026-06-29T12:46:45,2013,person,779.73,-1088.53,2.2,1338.98,-54.39,0.09,0.6,0.4,1.99,135,0.02,none,0.45
2026-06-29T12:46:45,2005,person,-877.92,-264.11,-0.36,916.78,-163.26,-0.02,0.79,0.59,1.48,175,0.02,partial,0.45
2026-06-29T12:46:45,2008,person,55.12,-550.41,1.73,553.16,-84.28,0.18,0.36,0.7,1.4,76,0.02,none,0.45
2026-06-29T12:46:45,2009,person,22.67,-654.53,3.13,654.93,-88.02,0.27,0.48,0.69,1.58,99,0.02,partial,0.45
2026-06-29T12:46:45,2006,person,-355.66,594.59,1.77,692.84,120.89,0.15,0.76,0.39,1.93,24,0.02,partial,0.45
2026-06-29T12:46:45,2001,person,-1546.67,604.78,-0.37,1660.71,158.64,-0.01,0.46,0.61,1.47,27,0.02,none,0.45
2026-06-29T12:46:45,2015,vehicle,-337.77,67.94,0.54,344.54,168.63,0.09,4.05,2.16,1.41,479,0.02,partial,0.45
2026-06-29T12:46:46,2002,bicycle,156.69,-106.06,1.43,189.22,-34.09,0.43,1.44,0.75,0.97,72,0.02,none,0.45
2026-06-29T12:46:46,2001,person,-1548.66,605.4,-0.39,1662.78,158.65,-0.01,0.6,0.6,1.85,46,0.02,none,0.45
2026-06-29T12:46:46,2011,unknown,-120.57,167.45,1.29,206.34,125.76,0.36,1.71,2.3,2.42,169,0.02,none,0.45
2026-06-29T12:46:46,2010,unknown,-173.05,-1468.16,-0.3,1478.33,-96.72,-0.01,2.32,1.49,1.31,43,0.02,none,0.45
2026-06-29T12:46:46,2007,cart,-265.03,906.47,2.6,944.42,106.3,0.16,1.54,0.53,0.68,128,0.02,none,0.45
2026-06-29T12:46:46,2012,person,-38.32,-828.55,1.76,829.44,-92.65,0.12,0.67,0.43,1.81,26,0.02,heavy,0.45
2026-06-29T12:46:47,2001,person,-1550.72,605.9,-0.4,1664.89,158.66,-0.01,0.72,0.38,1.5,162,0.02,none,0.45
2026-06-29T12:46:47,2011,unknown,-119.84,167.76,1.31,206.17,125.54,0.36,0.77,2.06,0.46,46,0.02,none,0.45
2026-06-29T12:46:47,2007,cart,-265.7,907.71,2.63,945.81,106.32,0.16,0.85,0.55,1.06,258,0.02,partial,0.45
2026-06-29T12:46:47,2004,vehicle,-145.83,87.59,-0.14,170.11,149.01,-0.05,4.6,1.65,2.15,652,0.02,none,0.45
2026-06-29T12:46:48,2010,unknown,-173.68,-1470.8,-0.3,1481.02,-96.73,-0.01,0.74,1.81,2.24,23,0.02,none,0.45
2026-06-29T12:46:48,2006,person,-355.87,596.0,1.8,694.16,120.84,0.15,0.43,0.31,1.88,110,0.02,none,0.45
2026-06-29T12:46:48,2015,vehicle,-337.6,67.99,0.53,344.38,168.61,0.09,4.61,1.62,1.73,206,0.02,partial,0.45
2026-06-29T12:46:49,2002,bicycle,157.31,-106.38,1.46,189.9,-34.07,0.44,1.7,0.7,1.08,68,0.02,partial,0.45
2026-06-29T12:46:49,2001,person,-1552.6,606.48,-0.43,1666.85,158.66,-0.01,0.36,0.48,1.84,179,0.02,none,0.45
2026-06-29T12:46:49,2011,unknown,-119.11,168.02,1.28,205.96,125.33,0.36,0.84,0.68,2.36,180,0.02,none,0.45
2026-06-29T12:46:49,2007,cart,-266.33,908.84,2.66,947.06,106.33,0.16,1.46,0.62,0.64,49,0.02,none,0.45
2026-06-29T12:46:49,2014,bicycle,-184.11,70.56,1.43,197.17,159.03,0.41,1.41,0.75,0.9,144,0.02,none,0.45
2026-06-29T12:46:49,2003,bicycle,1031.33,495.76,0.71,1144.29,25.67,0.04,1.48,0.42,1.39,85,0.02,none,0.45
2026-06-29T12:46:49,2008,person,55.8,-550.83,1.76,553.65,-84.22,0.18,0.59,0.52,1.8,108,0.02,none,0.45
2026-06-29T12:46:49,2010,unknown,-174.28,-1473.26,-0.32,1483.53,-96.75,-0.01,1.29,2.23,1.46,132,0.02,none,0.45
2026-06-29T12:46:49,2009,person,22.18,-655.91,3.12,656.3,-88.06,0.27,0.7,0.35,1.51,152,0.02,none,0.45
2026-06-29T12:46:50,2003,bicycle,1032.45,496.11,0.74,1145.46,25.67,0.04,1.93,0.78,0.93,116,0.02,none,0.45
2026-06-29T12:46:50,2008,person,56.55,-551.32,1.77,554.22,-84.14,0.18,0.8,0.55,1.77,88,0.02,partial,0.45
2026-06-29T12:46:50,2002,bicycle,158.14,-106.78,1.48,190.82,-34.03,0.44,1.77,0.69,1.04,91,0.02,none,0.45
2026-06-29T12:46:50,2012,person,-38.25,-829.25,1.78,830.13,-92.64,0.12,0.54,0.63,1.94,25,0.02,heavy,0.45
2026-06-29T12:46:50,2006,person,-355.91,597.4,1.81,695.38,120.78,0.15,0.38,0.59,1.43,31,0.02,none,0.45
2026-06-29T12:46:50,2011,unknown,-118.43,168.44,1.27,205.91,125.11,0.35,1.58,2.42,1.95,59,0.02,none,0.45
2026-06-29T12:46:51,2005,person,-879.11,-263.9,-0.39,917.86,-163.29,-0.02,0.42,0.65,1.42,130,0.02,partial,0.45
2026-06-29T12:46:51,2010,unknown,-174.83,-1475.79,-0.32,1486.11,-96.76,-0.01,1.03,1.95,2.44,170,0.02,none,0.45
2026-06-29T12:46:51,2008,person,57.03,-551.71,1.75,554.65,-84.1,0.18,0.45,0.36,1.74,38,0.02,none,0.45
2026-06-29T12:46:51,2009,person,21.78,-657.09,3.12,657.45,-88.1,0.27,0.6,0.58,1.43,146,0.02,none,0.45
2026-06-29T12:46:51,2015,vehicle,-337.47,68.17,0.52,344.28,168.58,0.09,4.77,1.99,1.93,609,0.02,none,0.45
2026-06-29T12:46:51,2004,vehicle,-146.63,88.58,-0.13,171.31,148.86,-0.04,3.9,2.16,2.08,269,0.02,partial,0.45
2026-06-29T12:46:51,2001,person,-1554.53,607.0,-0.42,1668.83,158.67,-0.01,0.55,0.3,1.99,41,0.02,heavy,0.45
2026-06-29T12:46:51,2002,bicycle,158.83,-107.04,1.47,191.54,-33.98,0.44,1.81,0.69,1.27,168,0.02,none,0.45
2026-06-29T12:46:51,2012,person,-38.3,-829.96,1.77,830.85,-92.64,0.12,0.38,0.59,1.52,107,0.02,partial,0.45
2026-06-29T12:46:51,2007,cart,-266.84,909.87,2.64,948.2,106.35,0.16,1.57,0.97,0.83,183,0.02,none,0.45
2026-06-29T12:46:52,2014,bicycle,-185.06,70.9,1.45,198.18,159.04,0.42,1.66,0.66,0.91,144,0.02,none,0.45
2026-06-29T12:46:52,2006,person,-356.23,598.56,1.81,696.54,120.76,0.15,0.43,0.35,1.45,128,0.02,partial,0.45
2026-06-29T12:46:52,2008,person,57.73,-552.05,1.76,555.06,-84.03,0.18,0.36,0.31,1.78,170,0.02,none,0.45
2026-06-29T12:46:52,2009,person,21.46,-658.29,3.1,658.64,-88.13,0.27,0.77,0.69,1.44,22,0.02,none,0.45
2026-06-29T12:46:52,2011,unknown,-117.82,168.77,1.27,205.83,124.92,0.35,0.61,1.03,1.02,143,0.02,none,0.45
2026-06-29T12:46:52,2013,person,780.39,-1090.45,2.22,1340.93,-54.41,0.09,0.62,0.67,2.0,69,0.02,partial,0.45
2026-06-29T12:46:53,2011,unknown,-117.0,169.17,1.26,205.7,124.67,0.35,1.46,0.76,1.51,29,0.02,none,0.45
2026-06-29T12:46:53,2003,bicycle,1033.59,496.45,0.75,1146.63,25.66,0.04,1.5,0.74,0.97,36,0.02,heavy,0.45
2026-06-29T12:46:53,2005,person,-880.08,-263.52,-0.41,918.68,-163.33,-0.03,0.38,0.34,1.82,31,0.02,partial,0.45
2026-06-29T12:46:53,2013,person,781.19,-1092.14,2.24,1342.77,-54.42,0.1,0.62,0.37,1.82,136,0.02,none,0.45
2026-06-29T12:46:53,2012,person,-38.29,-830.57,1.78,831.46,-92.64,0.12,0.59,0.49,1.59,94,0.02,none,0.45
2026-06-29T12:46:53,2007,cart,-267.37,910.92,2.65,949.36,106.36,0.16,1.05,0.7,0.69,59,0.02,none,0.45
2026-06-29T12:46:53,2009,person,21.05,-659.46,3.08,659.81,-88.17,0.27,0.71,0.32,1.59,25,0.02,heavy,0.45
2026-06-29T12:46:53,2008,person,58.37,-552.63,1.73,555.71,-83.97,0.18,0.57,0.43,1.89,55,0.02,partial,0.45
2026-06-29T12:46:54,2005,person,-881.1,-263.27,-0.42,919.59,-163.36,-0.03,0.36,0.57,1.61,149,0.02,none,0.45
2026-06-29T12:46:54,2004,vehicle,-147.49,89.44,-0.11,172.49,148.77,-0.04,3.93,2.04,1.54,344,0.02,none,0.45
2026-06-29T12:46:54,2014,bicycle,-186.16,71.42,1.44,199.39,159.01,0.41,1.73,0.64,1.02,220,0.02,none,0.45
2026-06-29T12:46:54,2010,unknown,-175.32,-1478.15,-0.32,1488.51,-96.76,-0.01,1.63,1.29,2.02,114,0.02,none,0.45
2026-06-29T12:46:55,2009,person,20.64,-660.64,3.05,660.96,-88.21,0.26,0.75,0.59,1.5,178,0.02,none,0.45
2026-06-29T12:46:55,2007,cart,-267.87,912.16,2.65,950.68,106.37,0.16,1.0,0.64,1.09,252,0.02,none,0.45
2026-06-29T12:46:55,2001,person,-1556.52,607.67,-0.43,1670.93,158.67,-0.01,0.74,0.3,1.59,90,0.02,none,0.45
2026-06-29T12:46:56,2015,vehicle,-337.36,68.07,0.49,344.16,168.59,0.08,5.48,2.02,1.55,305,0.02,none,0.45
2026-06-29T12:46:56,2001,person,-1558.64,608.17,-0.41,1673.09,158.68,-0.01,0.64,0.67,1.42,122,0.02,none,0.45
2026-06-29T12:46:56,2005,person,-882.15,-263.03,-0.41,920.53,-163.4,-0.03,0.55,0.68,1.79,99,0.02,none,0.45
2026-06-29T12:46:56,2011,unknown,-116.18,169.48,1.26,205.48,124.43,0.35,1.29,1.91,1.06,15,0.02,none,0.45
2026-06-29T12:46:56,2002,bicycle,159.4,-107.54,1.46,192.29,-34.01,0.44,1.67,0.64,1.12,171,0.02,none,0.45
2026-06-29T12:46:56,2006,person,-356.39,599.96,1.83,697.83,120.71,0.15,0.45,0.56,1.99,148,0.02,partial,0.45
2026-06-29T12:46:56,2013,person,782.01,-1094.02,2.24,1344.77,-54.44,0.1,0.43,0.47,1.41,171,0.02,partial,0.45
2026-06-29T12:46:56,2004,vehicle,-148.35,90.21,-0.13,173.62,148.7,-0.04,4.59,1.63,1.88,687,0.02,none,0.48
2026-06-29T12:46:57,2012,person,-38.31,-831.3,1.79,832.18,-92.64,0.12,0.73,0.58,1.62,117,0.02,heavy,0.45
2026-06-29T12:46:57,2008,person,58.81,-552.9,1.75,556.02,-83.93,0.18,0.69,0.6,1.74,57,0.02,partial,0.45
2026-06-29T12:46:57,2006,person,-356.67,601.36,1.81,699.18,120.67,0.15,0.48,0.66,1.62,121,0.02,none,0.45
2026-06-29T12:46:57,2014,bicycle,-187.23,71.76,1.46,200.52,159.03,0.42,1.71,0.59,0.9,106,0.02,partial,0.45
2026-06-29T12:46:57,2015,vehicle,-337.15,68.01,0.46,343.95,168.6,0.08,4.21,2.28,1.64,182,0.02,heavy,0.45
2026-06-29T12:46:57,2010,unknown,-175.85,-1480.53,-0.3,1490.93,-96.77,-0.01,0.96,2.04,0.93,151,0.02,none,0.45
2026-06-29T12:46:57,2009,person,20.3,-661.83,3.02,662.15,-88.24,0.26,0.62,0.66,1.46,118,0.02,none,0.45
2026-06-29T12:46:57,2005,person,-883.2,-262.82,-0.44,921.47,-163.43,-0.03,0.76,0.7,1.69,63,0.02,none,0.45
2026-06-29T12:46:57,2013,person,782.7,-1095.8,2.23,1346.63,-54.46,0.09,0.64,0.35,1.65,22,0.02,none,0.45
2026-06-29T12:46:57,2002,bicycle,160.13,-107.82,1.45,193.06,-33.95,0.43,1.73,0.49,1.26,191,0.02,none,0.45
2026-06-29T12:46:58,2014,bicycle,-188.22,72.11,1.49,201.56,159.04,0.42,1.9,0.59,1.37,129,0.02,none,0.45
2026-06-29T12:46:58,2006,person,-356.96,602.54,1.83,700.35,120.64,0.15,0.72,0.67,1.89,74,0.02,none,0.45
2026-06-29T12:46:58,2005,person,-884.31,-262.58,-0.43,922.47,-163.46,-0.03,0.56,0.66,1.76,120,0.02,none,0.45
2026-06-29T12:46:58,2013,person,783.34,-1097.55,2.24,1348.42,-54.48,0.1,0.62,0.48,1.9,63,0.02,partial,0.45
2026-06-29T12:46:58,2001,person,-1560.81,608.83,-0.44,1675.35,158.69,-0.01,0.79,0.49,1.78,119,0.02,none,0.45
2026-06-29T12:46:58,2002,bicycle,160.92,-108.1,1.47,193.86,-33.89,0.44,1.63,0.55,1.03,44,0.02,none,0.45
2026-06-29T12:46:58,2008,person,59.42,-553.17,1.77,556.36,-83.87,0.18,0.4,0.37,1.89,129,0.02,none,0.45
2026-06-29T12:46:58,2015,vehicle,-337.02,68.19,0.47,343.85,168.56,0.08,4.31,1.69,1.36,892,0.02,none,0.61
2026-06-29T12:46:59,2004,vehicle,-149.09,91.08,-0.15,174.71,148.58,-0.05,3.96,2.07,2.27,311,0.02,none,0.45
2026-06-29T12:46:59,2013,person,784.01,-1099.34,2.23,1350.26,-54.5,0.09,0.73,0.52,1.67,117,0.02,none,0.45
2026-06-29T12:46:59,2015,vehicle,-337.1,68.13,0.48,343.91,168.57,0.08,5.33,2.15,1.73,883,0.02,none,0.61
2026-06-29T12:46:59,2010,unknown,-176.3,-1482.88,-0.33,1493.32,-96.78,-0.01,1.76,0.97,0.66,139,0.02,none,0.45
2026-06-29T12:46:59,2011,unknown,-115.45,169.92,1.24,205.43,124.19,0.35,1.0,0.89,0.45,104,0.02,none,0.45
2026-06-29T12:46:59,2012,person,-38.26,-832.06,1.78,832.94,-92.63,0.12,0.68,0.61,1.78,164,0.02,none,0.45
2026-06-29T12:46:59,2001,person,-1562.75,609.23,-0.44,1677.31,158.7,-0.01,0.57,0.69,1.42,129,0.02,none,0.45
2026-06-29T12:47:00,2014,bicycle,-189.25,72.5,1.49,202.67,159.04,0.42,1.92,0.62,1.35,88,0.02,none,0.45
2026-06-29T12:47:00,2002,bicycle,161.75,-108.64,1.47,194.85,-33.89,0.43,1.63,0.47,0.86,58,0.02,partial,0.45
2026-06-29T12:47:00,2005,person,-885.31,-262.41,-0.44,923.39,-163.49,-0.03,0.73,0.32,1.58,74,0.02,none,0.45
2026-06-29T12:47:00,2009,person,19.94,-663.07,3.02,663.37,-88.28,0.26,0.68,0.34,1.72,26,0.02,none,0.45
2026-06-29T12:47:00,2010,unknown,-176.92,-1485.3,-0.34,1495.8,-96.79,-0.01,0.98,1.5,2.43,75,0.02,partial,0.45
2026-06-29T12:47:00,2013,person,784.57,-1101.14,2.23,1352.06,-54.53,0.09,0.67,0.54,1.92,31,0.02,none,0.45
2026-06-29T12:47:01,2006,person,-357.24,603.95,1.82,701.7,120.6,0.15,0.5,0.47,1.81,170,0.02,none,0.45
2026-06-29T12:47:01,2013,person,785.18,-1102.87,2.23,1353.82,-54.55,0.09,0.79,0.6,1.66,114,0.02,heavy,0.45
2026-06-29T12:47:01,2012,person,-38.05,-832.56,1.8,833.43,-92.62,0.12,0.61,0.57,1.92,124,0.02,none,0.45
2026-06-29T12:47:01,2004,vehicle,-150.1,91.93,-0.13,176.01,148.51,-0.04,4.56,1.62,1.33,253,0.02,none,0.45
2026-06-29T12:47:01,2001,person,-1564.91,609.64,-0.45,1679.47,158.72,-0.02,0.67,0.34,1.82,105,0.02,none,0.45
2026-06-29T12:47:01,2007,cart,-268.15,913.49,2.66,952.04,106.36,0.16,0.97,0.61,0.78,224,0.02,none,0.45
2026-06-29T12:47:01,2009,person,19.63,-664.21,3.03,664.51,-88.31,0.26,0.78,0.47,1.49,137,0.02,none,0.45
2026-06-29T12:47:01,2005,person,-886.57,-262.27,-0.45,924.55,-163.52,-0.03,0.68,0.48,1.75,70,0.02,partial,0.45
2026-06-29T12:47:01,2015,vehicle,-336.9,68.15,0.5,343.72,168.56,0.08,4.68,1.73,1.58,130,0.02,none,0.45
2026-06-29T12:47:01,2011,unknown,-114.59,170.15,1.22,205.14,123.96,0.34,1.25,1.58,0.47,40,0.02,none,0.45
2026-06-29T12:47:02,2010,unknown,-177.44,-1487.69,-0.36,1498.23,-96.8,-0.01,0.74,2.41,0.38,44,0.02,none,0.45
2026-06-29T12:47:02,2014,bicycle,-190.3,72.9,1.48,203.79,159.04,0.42,1.86,0.46,1.39,153,0.02,none,0.45
2026-06-29T12:47:02,2007,cart,-268.53,914.61,2.65,953.22,106.36,0.16,1.53,0.52,1.0,211,0.02,none,0.45
2026-06-29T12:47:03,2001,person,-1567.05,610.2,-0.45,1681.67,158.72,-0.02,0.49,0.48,1.77,25,0.02,none,0.45
2026-06-29T12:47:03,2007,cart,-268.8,915.9,2.68,954.54,106.36,0.16,1.4,0.75,1.01,236,0.02,none,0.45
2026-06-29T12:47:03,2008,person,60.12,-553.68,1.76,556.93,-83.8,0.18,0.67,0.69,1.88,30,0.02,partial,0.45
2026-06-29T12:47:03,2003,bicycle,1034.54,496.78,0.77,1147.63,25.65,0.04,1.47,0.42,1.14,217,0.02,none,0.45
2026-06-29T12:47:03,2006,person,-357.47,605.37,1.84,703.03,120.56,0.15,0.49,0.35,1.7,145,0.02,none,0.45
2026-06-29T12:47:03,2015,vehicle,-336.8,68.16,0.52,343.63,168.56,0.09,5.43,1.96,2.26,165,0.02,heavy,0.45
2026-06-29T12:47:03,2013,person,785.93,-1104.71,2.24,1355.75,-54.57,0.09,0.72,0.52,1.78,85,0.02,partial,0.45
2026-06-29T12:47:03,2002,bicycle,162.43,-109.21,1.5,195.74,-33.92,0.44,1.65,0.56,1.07,139,0.02,partial,0.45
2026-06-29T12:47:03,2011,unknown,-113.68,170.57,1.2,204.99,123.68,0.34,0.49,0.65,1.87,178,0.02,partial,0.45
2026-06-29T12:47:04,2013,person,786.43,-1106.36,2.21,1357.39,-54.59,0.09,0.48,0.6,1.53,40,0.02,partial,0.45
2026-06-29T12:47:04,2003,bicycle,1035.69,497.09,0.8,1148.81,25.64,0.04,1.43,0.71,0.94,135,0.02,none,0.45
2026-06-29T12:47:04,2015,vehicle,-336.73,68.23,0.5,343.58,168.55,0.08,3.57,2.06,1.52,449,0.02,none,0.45
2026-06-29T12:47:04,2002,bicycle,163.16,-109.66,1.5,196.59,-33.9,0.44,1.44,0.45,1.17,154,0.02,none,0.45
2026-06-29T12:47:04,2009,person,19.29,-665.5,3.04,665.79,-88.34,0.26,0.72,0.52,1.8,123,0.02,partial,0.45
2026-06-29T12:47:04,2005,person,-887.73,-262.02,-0.45,925.59,-163.56,-0.03,0.59,0.6,1.9,49,0.02,partial,0.45
2026-06-29T12:47:04,2010,unknown,-178.1,-1490.03,-0.33,1500.63,-96.82,-0.01,0.73,1.51,1.02,63,0.02,heavy,0.45
2026-06-29T12:47:04,2012,person,-37.83,-833.31,1.83,834.17,-92.6,0.13,0.52,0.48,1.58,133,0.02,none,0.45
2026-06-29T12:47:04,2001,person,-1569.08,610.78,-0.43,1683.77,158.73,-0.01,0.43,0.47,1.79,102,0.02,none,0.45
2026-06-29T12:47:05,2006,person,-357.54,606.89,1.87,704.38,120.5,0.15,0.48,0.6,1.94,158,0.02,partial,0.45
2026-06-29T12:47:05,2009,person,18.91,-666.71,3.06,666.99,-88.38,0.26,0.59,0.66,1.55,61,0.02,none,0.45
2026-06-29T12:47:05,2003,bicycle,1036.83,497.24,0.81,1149.9,25.62,0.04,1.64,0.73,0.96,185,0.02,partial,0.45
2026-06-29T12:47:05,2013,person,787.21,-1108.03,2.22,1359.2,-54.61,0.09,0.39,0.56,1.75,45,0.02,none,0.45
2026-06-29T12:47:05,2011,unknown,-112.98,170.94,1.17,204.9,123.46,0.33,2.03,1.39,1.17,129,0.02,none,0.45
2026-06-29T12:47:05,2001,person,-1571.25,611.17,-0.4,1685.93,158.75,-0.01,0.38,0.66,1.81,180,0.02,none,0.45
2026-06-29T12:47:05,2004,vehicle,-151.04,92.7,-0.15,177.22,148.46,-0.05,4.98,2.06,2.19,259,0.02,none,0.45
2026-06-29T12:47:05,2010,unknown,-178.67,-1492.42,-0.31,1503.08,-96.83,-0.01,1.57,1.51,0.67,148,0.02,none,0.45
2026-06-29T12:47:06,2004,vehicle,-151.81,93.58,-0.17,178.33,148.35,-0.05,3.79,2.27,1.96,563,0.02,none,0.45
2026-06-29T12:47:06,2008,person,60.59,-554.06,1.78,557.37,-83.76,0.18,0.44,0.37,1.66,108,0.02,none,0.45
2026-06-29T12:47:06,2013,person,787.85,-1109.66,2.2,1360.9,-54.63,0.09,0.36,0.47,1.63,40,0.02,none,0.45
2026-06-29T12:47:06,2012,person,-37.76,-834.07,1.86,834.92,-92.59,0.13,0.77,0.59,1.55,93,0.02,none,0.45
2026-06-29T12:47:06,2005,person,-888.85,-261.69,-0.46,926.57,-163.59,-0.03,0.43,0.7,1.95,75,0.02,none,0.45
2026-06-29T12:47:06,2014,bicycle,-191.41,73.46,1.47,205.03,159.0,0.41,1.85,0.5,1.15,182,0.02,none,0.45
2026-06-29T12:47:07,2014,bicycle,-192.51,73.71,1.49,206.14,159.05,0.41,1.87,0.53,1.14,44,0.02,none,0.45
2026-06-29T12:47:07,2004,vehicle,-152.65,94.36,-0.19,179.46,148.28,-0.06,4.88,1.64,2.01,317,0.02,none,0.45
2026-06-29T12:47:07,2008,person,61.11,-554.26,1.79,557.62,-83.71,0.18,0.38,0.5,1.63,114,0.02,none,0.45
2026-06-29T12:47:07,2005,person,-890.08,-261.48,-0.44,927.69,-163.63,-0.03,0.77,0.47,1.84,91,0.02,none,0.45
2026-06-29T12:47:07,2001,person,-1573.48,611.78,-0.41,1688.23,158.75,-0.01,0.38,0.55,1.97,107,0.02,partial,0.45
2026-06-29T12:47:07,2015,vehicle,-336.81,68.41,0.49,343.69,168.52,0.08,4.55,1.78,1.54,884,0.02,none,0.61
2026-06-29T12:47:07,2002,bicycle,163.81,-109.93,1.52,197.28,-33.86,0.44,1.96,0.41,0.83,57,0.02,none,0.45
2026-06-29T12:47:07,2012,person,-37.56,-834.67,1.86,835.52,-92.58,0.13,0.56,0.58,1.63,165,0.02,none,0.45
2026-06-29T12:47:07,2003,bicycle,1037.8,497.51,0.8,1150.89,25.61,0.04,1.7,0.41,0.88,131,0.02,none,0.45
2026-06-29T12:47:08,2014,bicycle,-193.48,74.24,1.5,207.24,159.01,0.42,1.49,0.77,0.96,132,0.02,none,0.45
2026-06-29T12:47:08,2013,person,788.63,-1111.34,2.2,1362.72,-54.64,0.09,0.54,0.31,1.43,120,0.02,none,0.45
2026-06-29T12:47:08,2010,unknown,-179.24,-1494.92,-0.28,1505.62,-96.84,-0.01,1.22,0.5,0.83,95,0.02,none,0.45
2026-06-29T12:47:08,2008,person,61.75,-554.64,1.78,558.07,-83.65,0.18,0.43,0.46,1.78,42,0.02,none,0.45
2026-06-29T12:47:08,2007,cart,-269.21,917.18,2.7,955.88,106.36,0.16,0.82,0.98,0.79,179,0.02,none,0.45
2026-06-29T12:47:08,2015,vehicle,-336.72,68.44,0.49,343.61,168.51,0.08,4.09,1.85,2.19,590,0.02,heavy,0.45
2026-06-29T12:47:09,2009,person,18.49,-667.86,3.05,668.12,-88.41,0.26,0.38,0.63,1.56,138,0.02,none,0.45
2026-06-29T12:47:09,2014,bicycle,-194.46,74.49,1.48,208.24,159.04,0.41,1.42,0.57,1.11,80,0.02,none,0.45
2026-06-29T12:47:09,2013,person,789.2,-1113.05,2.2,1364.45,-54.66,0.09,0.55,0.37,1.82,58,0.02,none,0.45
2026-06-29T12:47:09,2015,vehicle,-336.8,68.44,0.46,343.69,168.51,0.08,5.35,2.24,1.9,868,0.02,heavy,0.45
